name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",2022-11-11,44.2,23.8,26.9,42.2,17.3,21.9,22.8,84.4,0,0,0,,0,2.7,23.9,8.7,5,1022.5,83.2,7.5,2.4,0,0,10,2022-11-11T07:04:39,2022-11-11T16:34:16,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-12,49.5,22.4,29,46.8,16.9,26,23.6,80.8,0,0,0,,0,2.2,8.9,6.4,352.3,1023.7,9.8,9.9,1.1,0,0,10,2022-11-12T07:06:09,2022-11-12T16:33:02,0.64,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-13,41.1,27.5,31.8,41.1,22.7,29.6,25.8,78.9,0,0,0,,0,1.5,11.4,4.9,238.8,1027.9,27.9,9.9,1.8,0,0,10,2022-11-13T07:07:39,2022-11-13T16:31:51,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-14,33.5,24.9,28,29.6,19.8,24.1,23.9,84.8,0,0,0,,0,1,15.9,11.4,6.7,1031.3,24.1,8.5,2.7,0,0,10,2022-11-14T07:09:08,2022-11-14T16:30:41,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-15,50.5,23,30.5,50.5,15.5,26.5,25.6,82.5,0,0,0,,0,0.9,16.3,6.6,10.9,1036.3,38.6,6.8,1.8,0,0,10,2022-11-15T07:10:37,2022-11-15T16:29:33,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-16,44.2,21.3,25.7,44.2,13.5,21.1,22.2,86.6,0,0,0,,0,0.6,12.1,7.3,35.6,1036.5,79,2.5,28.6,2.4,4,10,2022-11-16T07:12:05,2022-11-16T16:28:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SNO30,KSEA,KSMP,MPSW1,KBFI,ESS38,72793494248,FTAW1,KRNT,72781524237"
"47.4219,-121.4217",2022-11-17,29.5,21.1,24.9,23.4,13.9,19,18.6,77.3,0,0,0,,0,0,31.1,12.7,40.9,1034.8,43.9,7.7,0.6,0,0,10,2022-11-17T07:13:33,2022-11-17T16:27:24,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-18,35.5,18.7,23.5,35.5,11.9,19.3,15.3,70.9,0,0,0,,0,0,21,7.5,358.2,1034.1,0,9.9,1.1,0,0,10,2022-11-18T07:15:00,2022-11-18T16:26:23,0.83,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-19,28.2,17.8,21.8,23.7,11.2,17.9,13.7,71.3,0,0,0,,0,0,19,7.6,0.8,1030,0.5,9.9,1.4,0,0,10,2022-11-19T07:16:27,2022-11-19T16:25:24,0.87,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-20,31.2,18.1,23.9,26.7,12.7,19.9,16,72.1,0,0,0,,0,0,9.4,5.6,64.3,1028.3,23.7,9.8,0.5,0,0,10,2022-11-20T07:17:52,2022-11-20T16:24:28,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-21,30.7,23.4,26.5,29.6,16.9,22.7,19,73.1,0,0,0,,0,0,10.1,6.4,64.3,1027.1,73.6,9.9,2.7,0,0,10,2022-11-21T07:19:18,2022-11-21T16:23:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-22,35.9,24.9,29,31,18.8,24.2,25,84.9,1.285,100,70.83,"rain,snow",3.7,1.5,30,11.5,130.8,1017.1,95,4.8,2.1,0,0,10,2022-11-22T07:20:42,2022-11-22T16:22:42,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-23,40,33.2,35.5,40,27.7,33.6,32.8,89.7,0.241,100,41.67,"rain,snow",0,2,25.3,9.7,266.3,1028,65.7,4.8,0,0,0,10,2022-11-23T07:22:06,2022-11-23T16:21:53,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-24,37.2,29.6,32.6,37.2,24.8,29.1,29.4,87.9,0,0,0,,0,0,8.1,6.9,119,1029,14.8,9.1,0,0,0,10,2022-11-24T07:23:28,2022-11-24T16:21:06,0.03,Clear,Clear conditions throughout the day.,clear-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-25,44.9,29,35.1,43.5,21.1,31.1,29.2,81,0.336,100,54.17,"rain,snow",0.5,0.2,30,8.6,26.6,1022.9,67.6,4.7,0.5,0,0,10,2022-11-25T07:24:50,2022-11-25T16:20:22,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-26,35,29.9,32.1,30.8,23.5,26.7,29.4,89.7,0.389,100,45.83,"rain,snow",0.8,0.4,26,19.3,164.9,1026.3,99.3,1.3,0.6,0,0,10,2022-11-26T07:26:10,2022-11-26T16:19:40,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-27,34.9,26.4,29.9,28.5,19.4,23,26.9,88.5,1.277,100,95.83,"rain,snow",3.9,3.5,31.6,13.1,213.5,1011.6,98.7,2.6,1.2,0,0,10,2022-11-27T07:27:29,2022-11-27T16:19:01,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-28,28.7,19.6,25.4,27.9,15.3,20.4,21.3,84,0.314,100,41.67,"rain,snow",2.1,6.4,21.9,9.2,333.7,1008.9,96.5,4.5,0,0,0,10,2022-11-28T07:28:48,2022-11-28T16:18:25,0.17,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-29,20,15.7,17.8,20,5.1,13.8,13.6,83.1,0.974,100,66.67,snow,6.2,7.8,32,8,111.1,1012.1,99.5,3.3,0,0,0,10,2022-11-29T07:30:04,2022-11-29T16:17:51,0.21,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-11-30,35.8,17.6,25.4,35.8,8.4,23,21.9,86.5,0.867,100,75,"rain,snow",16.5,25.2,31.1,8.6,119.6,998.8,98.9,2.3,1.3,0.1,0,10,2022-11-30T07:31:20,2022-11-30T16:17:20,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,MPSW1,KBFI,ESS38,72793494248,FTAW1,KRNT,72781524237"
"47.4219,-121.4217",2022-12-01,26.2,21.8,23.9,26.2,16.3,21.6,20.3,86,0.103,100,12.5,snow,1.6,29.9,20.8,5,25.9,1003.3,92.2,2.9,0.3,0,0,10,2022-12-01T07:32:34,2022-12-01T16:16:52,0.28,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-02,22.6,20.1,21.5,22.6,9.2,17.7,17.5,84.3,0.028,100,20.83,snow,0.3,29.8,23.5,9.7,115.4,1016.8,98.8,4.8,0.8,0,0,10,2022-12-02T07:33:47,2022-12-02T16:16:26,0.31,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-03,24.8,18.7,20.9,21.8,8.9,14.7,16.5,82.9,0.029,100,16.67,snow,0.8,30.5,26.8,10.3,5.2,1021.6,30.4,5.8,1.2,0,0,10,2022-12-03T07:34:58,2022-12-03T16:16:04,0.35,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-04,23.7,19.4,21.8,23.7,11.4,18.6,17.8,84.5,0.091,100,33.33,snow,0.6,30.5,19.7,5.9,12,1016.7,67.2,4.8,2.5,0,0,10,2022-12-04T07:36:07,2022-12-04T16:15:44,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-05,31,22,26.4,31,18.3,25.2,23.5,88.5,0.065,100,25,"rain,snow",0,30.4,12.5,6.6,5.5,1015.5,100,2.9,2.5,0,0,10,2022-12-05T07:37:15,2022-12-05T16:15:27,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-06,41.4,28.9,31.5,36.9,18.9,25.9,28.4,88.1,0.183,100,58.33,"rain,snow",0,29.3,23,15.9,227,1018,99.8,2.5,1.6,0,0,10,2022-12-06T07:38:21,2022-12-06T16:15:12,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-07,32.1,23.1,28.8,32.1,16.3,27,25.5,87.1,0.054,100,12.5,"rain,snow",0,28.3,15,9.2,151.2,1018.9,98.1,4.2,1.3,0,0,10,2022-12-07T07:39:25,2022-12-07T16:15:01,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-08,28,20.3,23.2,28,12.3,18.7,19.7,86.3,0.222,100,45.83,snow,8.5,30.1,20.8,6.8,89.4,1014.8,98.1,3.3,2.3,0,0,10,2022-12-08T07:40:27,2022-12-08T16:14:52,0.52,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-09,27.7,23.8,25.9,27.4,13.3,22,22.3,86.1,0.333,100,50,snow,6,31.8,30.5,11.4,116.1,1008.8,97.3,5.4,2.5,0,0,10,2022-12-09T07:41:27,2022-12-09T16:14:47,0.55,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-10,32.6,24.9,29.7,32.5,17.3,25.3,26.5,87.7,0.117,100,58.33,"rain,snow",2.7,33.6,31.1,9.4,107.4,997.6,99.5,2.4,1.8,0,0,10,2022-12-10T07:42:25,2022-12-10T16:14:44,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-11,34.8,30.9,33.2,34.7,28.3,31.7,30,88.1,0.001,100,4.17,"rain,snow",0,32.6,12.8,5.3,12.3,1005.6,97.2,2.9,1.3,0,0,10,2022-12-11T07:43:21,2022-12-11T16:14:44,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-12,44.3,28.4,32.8,40.4,25.2,29.9,28,82.3,0.095,100,45.83,"rain,snow",0,31.2,12.8,6.9,352.5,1015.7,99.3,2.2,0.8,0,0,10,2022-12-12T07:44:15,2022-12-12T16:14:47,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-13,41.9,27.8,29.6,41.9,23.1,27.2,24.9,82.3,0,0,0,,0,30.2,13.9,6.1,359.3,1021.6,97.1,2.2,1.5,0,0,10,2022-12-13T07:45:06,2022-12-13T16:14:53,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-14,38.5,27.7,30.1,34.2,23.6,27.2,26,84.7,0.01,100,4.17,"rain,snow",0,28.9,17.2,5.6,351,1027.4,94.8,2.3,1.3,0,0,10,2022-12-14T07:45:55,2022-12-14T16:15:02,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-15,42.1,22.6,29,37.5,15.2,25.1,24.4,83.2,0,0,0,,0,27.7,17.2,9.8,11.1,1032.3,45.2,6.8,1.9,0,0,10,2022-12-15T07:46:42,2022-12-15T16:15:14,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-16,42.7,20.5,26.3,39.2,15.7,23.5,22.2,84.8,0,0,0,,0,26.9,16.1,5.6,49.8,1028.6,16.8,9.1,2,0,0,10,2022-12-16T07:47:27,2022-12-16T16:15:28,0.75,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-17,31,26.9,29,31,18.1,23.8,25.6,87.1,0.19,100,37.5,"rain,snow",1.1,26.4,28.9,16.5,236.2,1016,57.8,5,1.7,0,0,10,2022-12-17T07:48:09,2022-12-17T16:15:46,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-18,29.7,21.1,26.3,23.7,11.9,18.3,22.9,86.7,0.591,100,91.67,"rain,snow",8.2,27.3,34.2,12.4,253.6,1010.8,98.4,2,2.4,0,0,10,2022-12-18T07:48:48,2022-12-18T16:16:06,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-19,33.1,12.2,19.9,28.3,3.5,15.4,16.3,85.5,0.214,100,50,"rain,snow",2.8,29.9,33.3,17.6,347.1,1021.7,99.9,3.8,2.5,0,0,10,2022-12-19T07:49:25,2022-12-19T16:16:29,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-20,34.8,10,19.1,24.5,0.9,11.2,15.4,85.1,0.8,100,66.67,"rain,snow",33.7,38.2,30.4,16.8,334.6,1018.9,100,2.8,2.3,0,0,10,2022-12-20T07:50:00,2022-12-20T16:16:55,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-21,20.9,1.1,12,17.5,-11.9,3.8,7.3,80.9,0.112,100,16.67,snow,0.8,43.9,32.8,15.4,0.5,1027.5,81.8,6.5,2.3,0,0,10,2022-12-21T07:50:31,2022-12-21T16:17:24,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,FTAW1,KRNT,72781524237"
"47.4219,-121.4217",2022-12-22,1.4,-3.7,-1.1,0.9,-21.7,-14,-8.2,71.4,0,0,0,snow,0.2,43.7,32.2,13.3,78.9,1032.3,62.8,6.5,14,1.1,0,10,2022-12-22T07:51:00,2022-12-22T16:17:55,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,SNO30,KSMP,MPSW1,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-23,9.3,-1.9,4,0.6,-14.7,-7.3,-0.6,80.8,0.202,100,66.67,snow,12.7,47.5,29.8,9,109.5,1024.1,100,2.6,1.6,0,0,10,2022-12-23T07:51:27,2022-12-23T16:18:29,0,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-24,41,9,22.6,37.8,0.2,16,19.4,86,1.527,100,87.5,"rain,snow",1.3,50,32.2,8.7,106.8,1023.7,100,3.4,2.1,0,0,10,2022-12-24T07:51:50,2022-12-24T16:19:06,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-25,43.1,33.8,38.4,41.9,29.5,35.3,36.2,91.8,0.207,100,54.17,"rain,snow",0,47.2,26.4,11.4,24,1023.8,99,4,1,0,0,10,2022-12-25T07:52:11,2022-12-25T16:19:46,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-26,40.8,34.2,36.5,40.8,28.1,32.9,34.2,91.3,0.556,100,75,"rain,snow",0.5,44,35.6,16.9,11.1,1006.8,99.6,3.7,1.1,0,0,10,2022-12-26T07:52:29,2022-12-26T16:20:28,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-27,48.2,32,35.8,42.9,20.2,30.5,33.1,89.8,1.271,100,79.17,"rain,snow",7.4,40.8,39.1,19.7,180.8,986.3,99.7,2,2,0,0,10,2022-12-27T07:52:45,2022-12-27T16:21:12,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-28,47.1,29.6,32.7,41.8,18.8,26.9,29.9,89.4,0.6,100,75,"rain,snow",4.4,42.9,37.9,19,220.1,1005.8,96,2.9,0.8,0,0,10,2022-12-28T07:52:57,2022-12-28T16:21:59,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-29,32.2,28.8,30.4,32.2,23.2,27.9,27.6,89.6,0.206,100,37.5,"rain,snow",4.5,42.7,33.3,5.5,71.1,1004.4,99.4,3.2,3.2,0,0,10,2022-12-29T07:53:07,2022-12-29T16:22:49,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-30,37.2,28.7,33.6,35.1,21.2,28.7,30.9,89.4,0.549,100,70.83,"rain,snow",9,43.7,28.9,15.6,182.9,1000.3,98.5,3.6,3.3,0,0,10,2022-12-30T07:53:14,2022-12-30T16:23:41,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2022-12-31,35.8,32.6,33.9,34.4,25.8,29.3,31.7,91.7,0.611,100,87.5,"rain,snow",3.5,43.2,26.4,11.2,212.6,1009.2,99.1,1.9,3.5,0,0,10,2022-12-31T07:53:17,2022-12-31T16:24:35,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2023-01-01,34.8,25.8,31.1,34.8,19.6,28.8,28.5,89.9,0.197,100,8.33,"rain,snow",0,42.7,17.2,5.2,82.4,1018,51.3,6.2,3.6,0,0,10,2023-01-01T07:53:19,2023-01-01T16:25:31,0.32,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2023-01-02,26.5,20.1,24,25.4,10.9,17.9,20.2,85.5,0,0,0,,0,41.9,29.8,12.8,106,1010.7,90.4,4.9,3.1,0,0,10,2023-01-02T07:53:17,2023-01-02T16:26:30,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2023-01-03,38.7,24.4,30.9,38.7,17.3,26.8,21.7,68.6,0.011,100,4.17,"rain,snow",0.3,41.2,17.2,6.7,141.8,1011,97,5.3,3.1,0,0,10,2023-01-03T07:53:12,2023-01-03T16:27:31,0.39,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
