name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",1998-11-15,43.9,34.1,39.9,41.4,23.8,34.3,32.9,76.4,0.335,100,62.5,rain,,,,16.5,234.9,1007.2,96.8,6.7,,,,,1998-11-15T07:10:20,1998-11-15T16:29:45,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-16,38.1,32.8,34.7,38.1,23.3,28.9,32.6,92,0.137,100,29.17,"rain,snow",,,,18.5,205.6,1015,55.5,7.8,,,,,1998-11-16T07:11:49,1998-11-16T16:28:39,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-17,38.1,31,34.4,36.2,25.2,28.8,31.8,90.5,0.033,100,16.67,"rain,snow",,,,12.4,272,1011.1,70.1,8.3,,,,,1998-11-17T07:13:17,1998-11-17T16:27:35,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-18,35.1,31,33.3,28.6,23.7,26.7,32.5,96.8,0.3,100,58.33,"rain,snow",,,,12.1,256.6,1021.6,85.6,2.8,,,,,1998-11-18T07:14:44,1998-11-18T16:26:34,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-19,32,29.8,31.2,32,22.6,26.1,30.4,97,0.618,100,62.5,"rain,snow",,3.2,,8.8,121.2,1021.7,92.3,4.2,,,,,1998-11-19T07:16:11,1998-11-19T16:25:35,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-20,40.5,32.1,34.9,34.6,25.3,29.1,34.2,97.6,2.202,100,91.67,"rain,snow",,8.5,,23.6,184.4,1005.6,97.6,2.6,,,,,1998-11-20T07:17:37,1998-11-20T16:24:38,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-21,37.5,31.6,33.2,34.1,21.9,26.2,32.5,97.3,1.114,100,95.83,"rain,snow",,,,19.7,225.1,998.2,98,2.9,,,,,1998-11-21T07:19:02,1998-11-21T16:23:43,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-22,32.7,27.9,30.9,32.2,21.4,26.2,29.9,96,0.485,100,70.83,"rain,snow",,21.5,,8.6,192.9,1008.8,75,3.9,,,,,1998-11-22T07:20:27,1998-11-22T16:22:51,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-23,35.4,29.3,31.8,29.4,19.4,23.6,30.9,96,0.389,100,54.17,"rain,snow",,24,,15.4,102.8,999,91,2,,,,,1998-11-23T07:21:51,1998-11-23T16:22:02,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-24,35.4,31.4,32.9,30.2,20,24.3,30.8,92,0.835,100,66.67,"rain,snow",,,,19.1,225.1,1005.9,94,5,,,,,1998-11-24T07:23:13,1998-11-24T16:21:15,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-25,39,32.4,34.9,37.9,24.1,31.5,34.5,98.2,2.338,100,100,"rain,snow",,,,10.2,144.7,1003.1,100,1.8,,,,,1998-11-25T07:24:35,1998-11-25T16:20:30,0.23,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-26,36.8,32,34,36.8,24.2,29.1,33.2,96.7,0.541,100,70.83,"rain,snow",,,,13.7,227.4,1009.4,83.8,5.2,,,,,1998-11-26T07:25:56,1998-11-26T16:19:48,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-11-27,34.3,30.7,32.2,34.3,25.9,30,31.4,97,0.075,100,29.17,"rain,snow",,,,6.7,136.1,1014.2,91.7,4.8,,,,,1998-11-27T07:27:15,1998-11-27T16:19:08,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-11-28,33.4,27,30.2,32.7,17.6,26.7,28,92,0.01,100,4.17,"rain,snow",,,,9.9,153.5,1008.3,76.1,7.8,,,,,1998-11-28T07:28:34,1998-11-28T16:18:32,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-29,30.4,27.6,28.8,30.4,17.8,22.3,27.9,96.5,0.305,100,66.67,"rain,snow",,,,10.9,108.7,1003.4,92.2,2.9,,,,,1998-11-29T07:29:51,1998-11-29T16:17:58,0.37,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-11-30,30,26.9,28.4,29,16.3,21.2,27.1,94.6,0.342,100,58.33,"rain,snow",,,,14.2,78.8,1005,85.5,4.7,,,,,1998-11-30T07:31:07,1998-11-30T16:17:26,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-12-01,32.5,28.4,30.3,32.5,18.8,23.4,29.3,96.3,1.624,100,83.33,"rain,snow",,29.9,,14.5,165.1,1005.2,96.4,2.8,,,,,1998-12-01T07:32:21,1998-12-01T16:16:57,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-12-02,33.2,27.9,30.6,33.2,18.4,22.6,29.6,96.2,1.615,100,100,"rain,snow",,40.2,,16.4,236.8,1004.6,92.4,1.7,,,,,1998-12-02T07:33:34,1998-12-02T16:16:31,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-12-03,29.4,25.1,26.9,29.4,16.1,23,24.5,90.6,0.051,100,16.67,snow,,,,11.7,237.9,1013.9,80.6,7.8,,,,,1998-12-03T07:34:45,1998-12-03T16:16:08,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-12-04,27.5,23.8,25.8,26.5,17.1,20.2,24.4,94.6,0.022,100,12.5,snow,,52.6,,6.8,226.8,1019.8,88.2,3.4,,,,,1998-12-04T07:35:55,1998-12-04T16:15:48,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-12-05,26,22.5,24.2,26,12.9,18.8,22.5,93.2,0.275,100,58.33,snow,,52,,9.4,149.7,1009.9,95.9,4.4,,,,,1998-12-05T07:37:03,1998-12-05T16:15:30,0.57,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-12-06,28.8,25.7,27.3,27.8,18.4,22.5,26.1,94.9,0.431,100,83.33,"rain,snow",,54.1,,7.2,186.2,1017.1,97.9,2.3,,,,,1998-12-06T07:38:09,1998-12-06T16:15:15,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-12-07,29.2,26.2,27.5,29.2,17.5,22.4,26.3,95.3,0.665,100,79.17,"rain,snow",,57.1,,9.1,171.5,1015.1,99.5,2.8,,,,,1998-12-07T07:39:14,1998-12-07T16:15:04,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-12-08,29.2,26,27.6,27.5,19.2,21.9,26.3,94.9,0.332,100,58.33,"rain,snow",,59.8,,8.6,224.7,1026.4,92.7,2.7,,,,,1998-12-08T07:40:16,1998-12-08T16:14:55,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1998-12-09,28.4,25,26.5,27.4,16.7,21.6,24.3,91.4,0,0,0,,,61,,9.5,122.8,1034.7,67,9.7,,,,,1998-12-09T07:41:17,1998-12-09T16:14:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-12-10,33.6,25.3,29.1,33.6,16.8,23.6,28.1,96,0.272,100,58.33,"rain,snow",,,,12.1,108.6,1027.8,94.1,5.3,,,,,1998-12-10T07:42:15,1998-12-10T16:14:45,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-11,35.7,29,31,31.2,21.9,25.3,30.3,97.1,0.943,100,83.33,"rain,snow",,,,8.9,95.6,1021.5,98.5,1,,,,,1998-12-11T07:43:11,1998-12-11T16:14:45,0.77,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-12-12,36.4,31.8,34,36.4,23.6,28,33.9,99.7,1.317,100,95.83,"rain,snow",,,,9.8,100.7,1018.9,99.8,1.5,,,,,1998-12-12T07:44:06,1998-12-12T16:14:47,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-13,38,28,35.3,38,18.7,29.2,35.1,99.2,0.521,100,95.83,"rain,snow",,,,15.3,234.3,1013.4,99.1,0.9,,,,,1998-12-13T07:44:58,1998-12-13T16:14:53,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-14,27.9,25.3,26.9,27.3,14.8,20.2,25.7,94.8,0.153,100,33.33,snow,,,,13.9,253.2,1030.4,86.3,6,,,,,1998-12-14T07:45:47,1998-12-14T16:15:01,0.87,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-15,38.1,26.9,32.6,38.1,20.7,29,31.1,94.2,0.248,100,62.5,"rain,snow",,48.3,,11.1,233.7,1034.1,99.5,4.1,,,,,1998-12-15T07:46:35,1998-12-15T16:15:13,0.9,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1998-12-16,46.7,36.2,40.8,46.7,30.6,39.3,39.2,94.3,0.022,100,8.33,rain,,43.5,,8.7,251.7,1032.7,59.3,6.2,,,,,1998-12-16T07:47:19,1998-12-16T16:15:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-17,37.8,23.3,31.7,29.6,14.2,22.7,30.9,96.9,0.456,100,62.5,"rain,snow",,40.2,,21,260.7,1023.9,94.5,2.6,,,,,1998-12-17T07:48:02,1998-12-17T16:15:44,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-18,24.4,13.6,20.9,20.1,1.6,11.9,17.3,86,0.022,100,8.33,snow,,44.9,,12.2,84.7,1026.3,69.5,7.4,,,,,1998-12-18T07:48:42,1998-12-18T16:16:03,0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-19,14.4,3.7,8.5,8,-13.2,-4.6,3.2,78.7,0,0,0,,,46.9,,14.1,81.1,1024.8,91.9,6.7,,,,,1998-12-19T07:49:19,1998-12-19T16:16:26,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-20,6.7,-0.5,2.5,6.7,-16.1,-8.8,-7.3,64.1,0.011,100,4.17,snow,,,,11.4,86,1033,7.3,9.9,,,,,1998-12-20T07:49:54,1998-12-20T16:16:52,0.07,Snow,Clear conditions throughout the day with early morning snow.,snow,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-21,4.6,0.3,2.2,4.6,-16.3,-9.7,-2.9,79.3,0.011,100,4.17,snow,,,,11.1,82.4,1036.9,72.3,7.6,,,,,1998-12-21T07:50:26,1998-12-21T16:17:20,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-22,7.7,-1.6,2.7,-4.3,-15.8,-10.8,-2,80.4,0,0,0,,,,,9.9,69.6,1036,5.6,9.9,,,,,1998-12-22T07:50:56,1998-12-22T16:17:51,0.14,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-23,6.9,2.3,4.4,-5.3,-12.6,-9.3,-1.4,76.4,0.033,100,12.5,snow,,,,10.9,87.8,1030.5,59.5,8.6,,,,,1998-12-23T07:51:23,1998-12-23T16:18:24,0.17,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-24,33.8,6.7,14.7,26.4,-8.5,2.9,12.7,91.7,0.958,100,95.83,"rain,snow",,24.4,,14.3,95.1,1023.6,99.3,1.6,,,,,1998-12-24T07:51:47,1998-12-24T16:19:01,0.21,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-25,35.7,26.3,31.8,32.6,15,24.1,31.3,98.2,1.857,100,95.83,"rain,snow",,,,15.8,224.4,1014.3,100,2.8,,,,,1998-12-25T07:52:08,1998-12-25T16:19:40,0.24,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-26,31.2,27.5,29.2,22.3,16.3,18.8,28.3,96.4,0.757,100,83.33,"rain,snow",,,,20.3,249.3,1017.1,85.8,2.5,,,,,1998-12-26T07:52:27,1998-12-26T16:20:21,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-27,39.6,26.9,30.6,30.3,18.6,24.7,29.9,97.3,3.264,100,100,"rain,snow",,,,30.5,214.3,1005.2,99.2,1.4,,,,,1998-12-27T07:52:43,1998-12-27T16:21:05,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-28,38,35,36.7,32.6,24.8,28.1,36.4,98.9,2.765,100,100,"rain,snow",,,,31.5,255.6,1012.7,92.4,1.7,,,,,1998-12-28T07:52:56,1998-12-28T16:21:52,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-29,42.6,33.1,38.4,34.9,27.5,31.2,38.2,99.4,3.079,100,100,"rain,snow",,,,22.7,249.8,1016.2,92.9,1.7,,,,,1998-12-29T07:53:06,1998-12-29T16:22:41,0.38,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-30,38.1,33.7,35.2,33.9,25.3,29,33.7,94.4,0.022,100,8.33,rain,,53.5,,15.8,70.7,1018,77.2,7,,,,,1998-12-30T07:53:13,1998-12-30T16:23:33,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,72788324220,72781524237"
"47.4219,-121.4217",1998-12-31,36.5,29,32.6,34.9,17.6,23.9,31.9,97.3,0.216,100,58.33,"rain,snow",,52.6,,21.6,257.8,1015,94.8,2.4,,,,,1998-12-31T07:53:18,1998-12-31T16:24:26,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72788324220,72793524234,72781524237"
"47.4219,-121.4217",1999-01-01,31.3,27.8,28.8,29,17.6,22.4,27.4,94.3,0,0,0,,,53.5,,13.9,234.2,1030,66.4,5.7,,,,,1999-01-01T07:53:18,1999-01-01T16:25:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-02,30.4,25.3,27.2,28.4,17,20.9,24.2,88.3,0,0,0,,,53.9,,9.4,69.3,1033.5,14.2,9.7,,,,,1999-01-02T07:53:17,1999-01-02T16:26:20,0.52,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-03,41.3,23.7,28.7,39.3,14.8,22.4,24,82.8,0.017,100,4.17,"rain,snow",,53.2,,8.5,61.4,1031.7,16.4,9.6,,,,,1999-01-03T07:53:13,1999-01-03T16:27:20,0.56,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-04,44.4,29.9,39.3,43.1,23.4,35,23,52.5,0.155,100,25,rain,,53.9,,9.2,235.9,1027,52.9,9.7,,,,,1999-01-04T07:53:06,1999-01-04T16:28:23,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-05,44.5,34.5,39,41.4,29,34,24.2,56.1,0,0,0,,,53.2,,12.7,249.6,1025.3,7.7,9.6,,,,,1999-01-05T07:52:56,1999-01-05T16:29:27,0.62,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-06,40.9,30,34.5,36.8,20.6,27,29.5,85.4,0.064,100,33.33,"rain,snow",,54.5,,14.6,248.8,1019.8,74.7,3.5,,,,,1999-01-06T07:52:43,1999-01-06T16:30:34,0.65,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-07,33.8,31.9,32.9,27.7,22.2,24.9,32.2,97.4,0.003,100,12.5,"rain,snow",,55.9,,13.5,239.7,1022.5,86.9,1.6,,,,,1999-01-07T07:52:28,1999-01-07T16:31:42,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-08,34.2,31.5,32.4,28.5,23.7,25.6,30.9,94.4,0,0,0,,,59.8,,10.9,205.6,1029.6,81.7,3.3,,,,,1999-01-08T07:52:10,1999-01-08T16:32:52,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-09,35.5,31.5,32.9,35.5,24.2,29.5,31.9,96.3,0.018,100,33.33,"rain,snow",,61.8,,8.7,228,1025.9,97.5,3.5,,,,,1999-01-09T07:51:49,1999-01-09T16:34:04,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-10,44.5,33.8,40.4,44,33.7,36,39.5,96.7,2,100,50,"rain,snow",,59.1,,17.9,248.8,1018.6,84.4,4.6,,,,,1999-01-10T07:51:25,1999-01-10T16:35:18,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-11,41.6,32.6,37.6,38.4,24.3,31.9,24.5,62.8,0.005,100,4.17,rain,,57.9,,12.4,241.1,1011,47.4,9,,,,,1999-01-11T07:50:58,1999-01-11T16:36:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-12,34.3,30.9,33.1,28.8,22,24.9,32.5,97.7,0.012,100,8.33,"rain,snow",,59.1,,14.9,250.4,1018.2,96.5,2.8,,,,,1999-01-12T07:50:29,1999-01-12T16:37:50,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1999-01-13,33.6,30.1,31.4,32.4,22.9,26.6,30.6,96.6,0.019,100,16.67,"rain,snow",,,,8.9,160,1023.3,66.7,6,,,,,1999-01-13T07:49:57,1999-01-13T16:39:08,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
