name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",2017-11-11,35.4,29.8,32.9,33.7,24.5,28.2,31.4,94.4,0.007,100,20.83,"rain,snow",0,9.1,23.7,6.9,95,1017.5,93.5,1.7,33.5,3,1,,2017-11-11T07:04:56,2017-11-11T16:33:59,0.77,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-12,53.1,34.2,36.5,53.1,29.4,32.5,34.1,90.8,0.076,100,50,"rain,snow",0.6,8.1,30.9,7.7,113.7,1014.4,95.6,1.5,40,3.4,2,,2017-11-12T07:06:25,2017-11-12T16:32:46,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-13,49,32.4,35.7,41.3,22.3,31.9,33.1,90.6,0.875,100,66.67,"rain,snow",1.1,8.4,42.8,25.6,157.6,1008.2,83.6,3.1,61,5.3,3,,2017-11-13T07:07:55,2017-11-13T16:31:34,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-14,39.4,32.4,35.3,33.9,26.3,30.6,32.1,88.4,0.108,100,20.83,"rain,snow",4.2,10.5,32.5,8.3,153.6,1015.3,76.5,6.1,52.9,4.6,3,,2017-11-14T07:09:24,2017-11-14T16:30:25,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72793024233,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-15,48.5,32.5,41.4,46.3,28.6,37.8,37.5,86,0.14,100,33.33,"rain,snow",2.4,15.8,40,11.2,146.5,1004.7,77.8,8.8,21.7,1.8,1,,2017-11-15T07:10:53,2017-11-15T16:29:18,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-16,45.5,42.8,44.2,42.4,36.6,39.5,40.6,87.2,0.086,100,41.67,rain,0,19.1,24.2,11.4,173.4,1004,78.4,9.7,49.5,4.3,2,,2017-11-16T07:12:21,2017-11-16T16:28:13,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
"47.4219,-121.4217",2017-11-17,48.7,31.1,40,43.8,22,34,35.5,84.7,0.168,100,29.17,"rain,snow",0.3,19.8,31.1,14.5,202.8,1017.8,88.5,7.5,54.1,4.7,2,,2017-11-17T07:13:48,2017-11-17T16:27:10,0.98,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72788324220,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-18,44.7,31.7,33.9,40.9,28.1,32.2,31.7,91.8,0.284,100,25,"rain,snow",2.4,20.1,18.1,6.8,122.3,1023.8,59.9,4.7,79.9,6.7,4,,2017-11-18T07:15:16,2017-11-18T16:26:09,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-19,39.2,30.7,33.6,39.2,27.1,32.9,28.3,82,0.854,100,33.33,"rain,snow",1.8,22.2,54.4,5,30,1011.5,56.8,7.6,47.6,4,2,,2017-11-19T07:16:42,2017-11-19T16:25:11,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-20,36.9,32,34.9,35.7,26.2,31.5,32.7,91.6,1.468,100,70.83,"rain,snow",2.9,20.1,51.2,9.5,264.5,1008.2,85.5,4.5,21.1,1.8,1,,2017-11-20T07:18:08,2017-11-20T16:24:15,0.08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-21,36.7,31,34,33.2,26.2,29.8,32.8,95.4,1.802,100,79.17,"rain,snow",0,17.1,37.4,6.7,44.5,1018.1,82.4,4.3,6.4,0.5,0,,2017-11-21T07:19:33,2017-11-21T16:23:21,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-22,47.2,38.4,44.9,46.3,34.9,43.3,34.5,67.1,0.106,100,45.83,rain,0,13,44.7,6,66,1017.2,82.2,3.6,16.7,1.3,1,,2017-11-22T07:20:57,2017-11-22T16:22:30,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-23,49.3,36.1,42.5,48.6,27.8,37.5,33.5,71.7,1.926,100,95.83,rain,0.1,10.5,45,12.3,212.4,1010.6,86.3,3.3,6.1,0.3,0,,2017-11-23T07:22:20,2017-11-23T16:21:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-24,37.3,33,35.3,37.2,24.7,31.9,32.7,90.4,0.113,100,25,"rain,snow",0.3,10.5,33.6,12.6,213.4,1018,84.1,6.4,34.8,2.9,2,,2017-11-24T07:23:43,2017-11-24T16:20:55,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-25,35.8,32.2,34,35.8,26.7,30.4,32.4,94.1,0.206,100,25,"rain,snow",0.5,10.7,34.2,7.4,12.8,1015.4,66,7.2,32.4,2.8,2,,2017-11-25T07:25:04,2017-11-25T16:20:12,0.24,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-26,39.1,32.2,35,36,24.4,29.6,33.7,95.1,0.553,100,79.17,"rain,snow",0.9,11.3,43.6,12.3,177.3,1004.8,79.9,3.9,14.2,1.1,1,,2017-11-26T07:26:24,2017-11-26T16:19:31,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-27,33.3,30.6,32.1,32.1,23.4,27.3,30.6,94,0.29,100,45.83,"rain,snow",5,13.5,28,12.2,207.7,1017,78.2,5.5,44.4,3.8,2,,2017-11-27T07:27:43,2017-11-27T16:18:52,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-28,32.1,30.6,31.6,32.1,24,27.2,30.4,95.3,1.056,100,75,"rain,snow",2.9,19.1,28,9,194.1,1016.9,94,4,8.6,0.7,0,,2017-11-28T07:29:01,2017-11-28T16:18:16,0.34,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-29,35.5,31.3,32.8,35.5,22,30,31.6,95.2,0.374,100,45.83,"rain,snow",1.3,20.2,28.7,12.2,197.5,1027.4,78.4,4.1,45.6,3.9,3,,2017-11-29T07:30:18,2017-11-29T16:17:43,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-11-30,34.9,30.5,32.7,34.5,26,29.9,31.5,95.4,0.458,100,66.67,"rain,snow",1.6,21.9,20.6,7.1,121.3,1020.5,82.8,4.6,15.7,1.4,1,,2017-11-30T07:31:33,2017-11-30T16:17:13,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-01,35.2,29.9,32.3,35.2,25.6,31.3,30.4,92.8,0.154,100,29.17,"rain,snow",3.5,24,32.9,8,77.3,1017.2,68,7.4,48.4,4,3,,2017-12-01T07:32:47,2017-12-01T16:16:45,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72788324220,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-02,32.5,30.3,31.5,32.3,25.9,29.3,30.7,96.7,0.422,100,75,"rain,snow",2.9,27.4,17.9,5.8,125.7,1011.6,85.7,2.9,21.1,1.7,1,,2017-12-02T07:33:59,2017-12-02T16:16:20,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-03,31.1,28.3,30.2,27.4,22.8,24.7,28.4,93.1,0.247,100,62.5,"rain,snow",2.1,26.7,21.3,6.8,349.2,1018.9,90.8,2,42.2,3.7,2,,2017-12-03T07:35:10,2017-12-03T16:15:58,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-04,40.6,26.5,28.4,40.6,19.2,22.9,26.7,93.5,0,0,0,,0,26,15.7,7.6,339.1,1032.7,77.4,3.5,52.2,4.6,2,,2017-12-04T07:36:19,2017-12-04T16:15:39,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-05,43.8,24.4,28.8,39.8,20.7,24.8,25.8,88.6,0,0,0,,0,25.7,23.9,6.8,352.9,1037.1,4.4,9.6,72.7,6.3,3,,2017-12-05T07:37:26,2017-12-05T16:15:22,0.57,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-06,49,27,30.1,46.6,19.4,23.7,27.5,90.4,0,0,0,,0,24.8,31.8,8.2,343.1,1039.9,9,9.7,73.6,6.3,3,,2017-12-06T07:38:31,2017-12-06T16:15:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-07,47.5,24.3,27,47.5,15.4,19.6,24.7,91.3,0,0,0,,0,23.4,30.2,9.2,11.4,1038.8,69.2,3.8,74.9,6.4,3,,2017-12-07T07:39:35,2017-12-07T16:14:58,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-08,37.7,21.9,23.6,34.1,11.5,15.4,21.8,92.9,0,0,0,,0,23.1,26.4,9.6,77.3,1037.4,94.7,1.1,68,5.8,3,,2017-12-08T07:40:37,2017-12-08T16:14:50,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-09,40.9,20.9,22.8,40.9,10.8,13.9,20.5,90.7,0,0,0,,0,23,26.6,9.5,53,1036,90.4,1.6,71.6,6.2,3,,2017-12-09T07:41:36,2017-12-09T16:14:45,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-10,45.6,21.1,23.3,42.5,10.2,14.3,20,87.5,0.009,100,4.17,snow,0,22.9,28.4,10.1,15,1035.1,77.5,2,68.5,5.8,3,,2017-12-10T07:42:34,2017-12-10T16:14:43,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-11,45.2,20.5,22.6,41.8,9.7,13.5,19.9,89.6,0,0,0,,0,22.3,32.9,9.6,30.2,1033.9,79,1.8,70.8,6.1,3,,2017-12-11T07:43:29,2017-12-11T16:14:44,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-12,45,19.7,23.2,42.5,9.6,15.9,20.1,88,0,0,0,,0,21.6,18.1,9.7,39.5,1033.8,84.3,3.6,52,4.5,2,,2017-12-12T07:44:23,2017-12-12T16:14:47,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-13,48.2,21.1,32.7,43.3,14.4,27.6,28,83.2,0,0,0,,0,21.4,27.3,11.7,5,1030.9,54.1,6.8,66.7,5.7,3,,2017-12-13T07:45:14,2017-12-13T16:14:54,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-14,47.3,23.3,26.3,46.4,14.3,19.3,23.6,89.6,0,0,0,"rain,snow",1.1,20.9,26.2,8.3,14.3,1030.4,79.8,2.1,52.7,4.6,3,,2017-12-14T07:46:02,2017-12-14T16:15:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-15,42.8,23.5,31.7,39.4,16.7,26.4,29.8,92.5,0.311,100,50,"rain,snow",1.4,22.5,21.9,8.6,182.1,1022.4,89.1,3.8,20.9,1.9,1,,2017-12-15T07:46:49,2017-12-15T16:15:16,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72793024233,KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-16,32.8,29.8,31.5,31.5,23.5,26.9,29.8,93.4,0.138,100,45.83,"rain,snow",0.5,23.4,21.9,7.5,135.6,1024.4,87.8,2.3,34.7,3,2,,2017-12-16T07:47:33,2017-12-16T16:15:31,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-17,39,32.2,36,35.5,26.6,31.3,33.1,89.4,0.691,100,87.5,"rain,snow",2,23.7,29.9,11.5,182.5,1018.3,93.3,2.6,4.8,0.3,0,,2017-12-17T07:48:14,2017-12-17T16:15:49,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-18,39.6,31.4,35.4,34.9,27.5,30.8,34.6,96.7,1.866,100,100,"rain,snow",7.5,27.7,31.1,16,220.9,1016.3,94.7,2.1,16.2,1.4,1,,2017-12-18T07:48:53,2017-12-18T16:16:10,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-19,33.7,28.5,31.3,32.6,18.9,26.4,30.2,95.5,1.367,100,100,"rain,snow",6.7,35.4,38.5,12.2,175.9,1004.4,92.4,1.5,6.9,0.6,0,,2017-12-19T07:49:30,2017-12-19T16:16:34,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-20,28.9,22.4,26.7,28.9,18.8,22.1,24.3,90.7,0.259,100,29.17,"rain,snow",2.3,35.8,26.2,7.7,333.5,1019,79.9,2.8,53.4,4.6,3,,2017-12-20T07:50:03,2017-12-20T16:17:00,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-21,26.8,20.5,24,22,12.2,17,21.1,88.5,0.005,100,4.17,snow,0,35.3,18.3,9.1,166.7,1026.9,32,8.6,51.4,4.4,2,,2017-12-21T07:50:35,2017-12-21T16:17:29,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-22,29.6,23.4,27.6,29.2,15.4,24.1,26,93.6,0.266,100,54.17,"rain,snow",1.4,35.2,17.2,7.4,359,1022,90.9,2.7,22,1.8,1,,2017-12-22T07:51:03,2017-12-22T16:18:01,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-23,23.1,14.2,18.5,19.7,3.9,11.1,14.4,83.8,0,0,0,snow,0.7,35.9,29.1,7.3,355.8,1030.2,23.6,8.3,72.5,6.2,3,,2017-12-23T07:51:29,2017-12-23T16:18:36,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-24,16.2,13,14.5,8.1,2,5.1,9.9,81.9,0.036,100,16.67,snow,2.4,37.2,29.5,7.7,39.8,1026.8,56.4,6.4,30.3,2.7,2,,2017-12-24T07:51:52,2017-12-24T16:19:13,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72793024233,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-25,23.6,14.7,17,23.6,6.4,11.7,14.8,90.9,0.178,100,54.17,snow,2.2,39.5,17.7,5.4,39.5,1024.9,96.7,2.5,24.6,2.1,1,,2017-12-25T07:52:12,2017-12-25T16:19:53,0.25,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793524234,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-26,19.8,16,17.5,18.9,8.6,11.9,14.3,86.9,0,0,0,,0,38.8,17,5.5,34.6,1026.4,89.5,5.3,55.2,4.8,3,,2017-12-26T07:52:30,2017-12-26T16:20:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-27,33.9,18.5,28.9,33.9,18.5,28.3,26.6,91.1,0.266,100,41.67,"rain,snow",1.8,38.7,16.1,3.3,296.5,1024.1,96.1,4.8,30.9,2.7,2,,2017-12-27T07:52:44,2017-12-27T16:21:21,0.32,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-28,35.7,33.8,34.7,35.7,29.5,33.9,33.5,95.6,1.984,100,100,"rain,snow",2.2,40.1,22.6,6,100,1018.4,85.3,1.7,11.3,0.8,1,,2017-12-28T07:52:56,2017-12-28T16:22:09,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-29,38.2,32.2,35.5,38.2,26,33,33.9,94,2.187,100,100,"rain,snow",1.8,38.3,57,16.3,26.7,1011.7,90.2,1.8,6.8,0.6,1,,2017-12-29T07:53:05,2017-12-29T16:22:59,0.39,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-30,33.5,28.8,31.8,31.7,21,25.6,30.2,94,0.802,100,83.33,"rain,snow",1.8,38.6,38.9,15.4,219.9,1020,87.6,2.7,42.2,3.6,2,,2017-12-30T07:53:11,2017-12-30T16:23:51,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2017-12-31,28.6,23.5,26.2,23.6,15.5,19.1,24.1,91.6,0,0,0,,0,38.2,24.8,8.4,350.3,1025.6,91.3,6.2,105.2,9,5,,2017-12-31T07:53:15,2017-12-31T16:24:46,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,SNO30,KSMP,KBFI,72793494248,GRCW1,KRNT,72781524237"
"47.4219,-121.4217",2018-01-01,24.7,21.3,23.1,17.6,10.7,15.3,20.3,88.9,0,0,0,,0,37.8,19.7,9.6,6.2,1030.9,87,3.3,158.5,13.6,0,,2018-01-01T07:53:15,2018-01-01T16:25:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,GRCW1,KRNT,72781524237"
"47.4219,-121.4217",2018-01-02,23,20.3,21.7,17.1,8.8,12.5,18.1,86,0,0,0,,0,37.9,31.1,10.9,0.6,1031.5,89.4,3.5,2.7,0.1,0,,2018-01-02T07:53:13,2018-01-02T16:26:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"BUSW1,KSEA,SNO30,KSMP,ESS38,KBFI,E7771,72793494248,GRCW1,KRNT,72781524237"
"47.4219,-121.4217",2018-01-03,28,18.9,23,19.7,10.5,15.2,19.6,86.5,0,0,0,,0,37.7,32.9,9,356.9,1025.6,40.1,8.5,38.4,3.2,0,,2018-01-03T07:53:08,2018-01-03T16:27:43,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,GRCW1,KRNT,72781524237"
