name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",1997-11-11,57.1,36.9,47.4,57.1,29,44.9,34.3,61.8,0,0,0,,,,,11.8,10.3,1007.5,15.7,15,,,,,1997-11-11T07:04:44,1997-11-11T16:34:11,0.4,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-12,51.9,31,37.2,51.9,22.7,33.5,28.2,73.4,0,0,0,,,,,11.5,84.1,1009.7,20.7,7.5,,,,,1997-11-12T07:06:14,1997-11-12T16:32:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-13,54.7,29.5,35,54.7,20,27.7,20.1,54.8,0,0,0,,,,,13.1,91.7,1009.7,1.9,11.2,,,,,1997-11-13T07:07:43,1997-11-13T16:31:45,0.47,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-14,42.9,30,35.7,38.4,23.5,29.5,18.7,50.4,0,0,0,,,,,9.7,85.5,1014.9,3.9,10.3,,,,,1997-11-14T07:09:13,1997-11-14T16:30:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-15,54.7,26.3,34.1,54.7,17.7,26.8,19.9,56.6,0,0,0,,,,,12.6,85,1018.1,12.7,11.1,,,,,1997-11-15T07:10:41,1997-11-15T16:29:28,0.54,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-16,54.9,29.7,33.6,54.9,19.4,25.5,26.2,74.8,0.004,100,12.5,"rain,snow",,,,13.3,95.9,1017,85,9.6,,,,,1997-11-16T07:12:10,1997-11-16T16:28:23,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-17,49,28.9,34.1,43.4,19.4,27.2,32.7,94.7,0.868,100,83.33,"rain,snow",,,,15,224.3,1018.7,98.5,2.2,,,,,1997-11-17T07:13:37,1997-11-17T16:27:20,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-18,53.5,29.9,37.4,53.5,18.5,31.6,34,88.8,0.021,100,8.33,"rain,snow",,,,17.2,105,1017,83.7,5.7,,,,,1997-11-18T07:15:05,1997-11-18T16:26:19,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-19,48.6,31.3,33,41.9,21.7,25,31.8,95.2,0.863,100,75,"rain,snow",,,,19,106.2,1005.9,99.6,1.2,,,,,1997-11-19T07:16:31,1997-11-19T16:25:20,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-20,52.8,31.4,35.8,52.8,23.3,28.3,34.7,96,1.723,100,91.67,"rain,snow",,5.1,,21.2,240.1,1016.2,99.3,3.6,,,,,1997-11-20T07:17:57,1997-11-20T16:24:24,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-21,38,29.1,32,38,20.9,27.3,31.2,96.8,0.263,100,16.67,"rain,snow",,13.6,,10.1,231.5,1021.5,54.6,6.8,,,,,1997-11-21T07:19:22,1997-11-21T16:23:30,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-22,51.2,27.9,31.4,51.2,18.3,22,29.9,94.7,0.06,100,37.5,"rain,snow",,13,,16.1,88,1013.2,80.7,6.2,,,,,1997-11-22T07:20:47,1997-11-22T16:22:39,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-23,36.5,31.5,33.9,35.6,22.3,27.5,32.7,95.4,0.645,100,75,"rain,snow",,13,,15,100.7,1006,97.7,2.4,,,,,1997-11-23T07:22:10,1997-11-23T16:21:50,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-24,37.3,30.2,34.1,35.3,23.7,28.9,32.2,92.8,0.078,100,16.67,"rain,snow",,11.4,,15.8,213.9,1012.8,85.6,8.2,,,,,1997-11-24T07:23:33,1997-11-24T16:21:03,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-25,45.7,30.3,33.1,43,19.9,26.8,31.3,93.6,0.238,100,33.33,"rain,snow",,11.4,,15.4,128.8,1015.4,67.6,6.8,,,,,1997-11-25T07:24:54,1997-11-25T16:20:19,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-26,47,27.7,32.5,44.2,16.8,25.5,28.5,85.6,0,0,0,,,11,,13.5,75.8,1003.6,30.6,9.3,,,,,1997-11-26T07:26:15,1997-11-26T16:19:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-27,39.3,31.4,36.3,39.3,24.8,31.2,32.6,86.9,0.094,100,25,rain,,9.5,,12.5,229.3,1008,85.9,7.3,,,,,1997-11-27T07:27:34,1997-11-27T16:18:59,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-28,37.8,31.7,34.9,35.5,24.3,30.5,34.5,98.4,0.231,100,41.67,"rain,snow",,9.5,,9.2,116.3,1012.8,94.5,2,,,,,1997-11-28T07:28:52,1997-11-28T16:18:23,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-29,48.8,33,36.2,44.9,25.2,30.5,35.2,96.3,0.152,100,58.33,"rain,snow",,9.1,,11.8,122.2,1009.2,96.5,5.2,,,,,1997-11-29T07:30:09,1997-11-29T16:17:49,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-11-30,35.7,31,32.8,35.5,24.3,27.3,32,96.7,0.196,100,54.17,"rain,snow",,9.8,,9.4,207.4,1015.6,87.9,3.3,,,,,1997-11-30T07:31:25,1997-11-30T16:17:18,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-01,34.3,27.6,31.3,30.9,16.9,25.2,30.3,95.9,0.01,100,4.17,"rain,snow",,,,14.2,56.5,1021.8,32.4,6.3,,,,,1997-12-01T07:32:39,1997-12-01T16:16:50,0.06,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-02,31.7,27.5,29.2,20.7,13.8,17.8,26.5,89.8,0.01,100,4.17,"rain,snow",,,,20.8,84.9,1017.7,53,7.8,,,,,1997-12-02T07:33:51,1997-12-02T16:16:25,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-03,51.2,26.1,30.4,51.2,14.7,20.2,24.9,81.4,0,0,0,,,11,,17,86.1,1018.3,12.2,10.3,,,,,1997-12-03T07:35:02,1997-12-03T16:16:03,0.13,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-04,31,24,27.6,23,15.5,18.7,22.9,82.2,0,0,0,,,11,,13.3,68.9,1020.6,19.5,10.4,,,,,1997-12-04T07:36:11,1997-12-04T16:15:43,0.17,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-05,31.3,22.4,26.4,21.4,9.8,15.6,22.2,84.2,0,0,0,,,11,,14.6,69.4,1015.3,3,10.6,,,,,1997-12-05T07:37:19,1997-12-05T16:15:26,0.2,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-06,28.4,22,24.6,18.4,9.5,13.5,21.3,87.3,0,0,0,,,11,,13.8,83.4,1008.3,10,9.5,,,,,1997-12-06T07:38:25,1997-12-06T16:15:12,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-07,35.9,23.8,27,33.3,12,17.6,25.7,94.9,0.009,100,25,snow,,11.4,,14.4,98.1,999.9,96.7,4.3,,,,,1997-12-07T07:39:29,1997-12-07T16:15:01,0.28,"Snow, Overcast",Cloudy skies throughout the day with snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-08,41.1,27.4,30,35.9,15.8,20.7,29.1,96.7,0,0,0,,,,,16.5,248,1011.7,98,3.9,,,,,1997-12-08T07:40:31,1997-12-08T16:14:52,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-09,42.2,26.3,29.7,37.8,16.9,25,27.8,92.8,0.127,100,29.17,"rain,snow",,18.9,,13.2,240.7,1027.7,84.6,7,,,,,1997-12-09T07:41:31,1997-12-09T16:14:47,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-10,48.6,28.7,33.1,48.6,22.5,29.5,32.5,97.7,0.139,100,33.33,"rain,snow",,18.5,,7.9,132.5,1036,94.3,2.4,,,,,1997-12-10T07:42:28,1997-12-10T16:14:45,0.38,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-11,30,25.8,27.7,23.3,15.4,18.6,25.6,91.7,0,0,0,,,18.1,,11.9,95.8,1037.9,86.5,1.1,,,,,1997-12-11T07:43:24,1997-12-11T16:14:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-12,42.5,23.9,26.9,42.5,13.8,18.6,23.7,87.8,0,0,0,,,18.9,,12.1,98.5,1033.6,87.2,2.2,,,,,1997-12-12T07:44:18,1997-12-12T16:14:48,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-13,48.7,22.3,25.2,47.8,13,16.6,21.9,87.9,0,0,0,,,18.9,,10,88.8,1023.8,89.9,4.6,,,,,1997-12-13T07:45:09,1997-12-13T16:14:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-14,56.7,22.3,28.9,56.7,13.7,21.4,26.2,90.4,0,0,0,,,20.1,,30,189.5,1012.8,91.7,7.1,,,,,1997-12-14T07:45:58,1997-12-14T16:15:03,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-15,43.1,26,29.1,37.3,15.6,21.8,27.5,93.7,0.095,100,33.33,"rain,snow",,21.9,,11.2,127.5,1015.1,94.4,4.7,,,,,1997-12-15T07:46:45,1997-12-15T16:15:15,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-16,53,29.8,39.1,53,23.4,34.4,37.8,95.2,1.332,100,91.67,"rain,snow",,35,,20.8,184,1007.8,100,4.7,,,,,1997-12-16T07:47:30,1997-12-16T16:15:30,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-17,45.7,27.5,31.3,40,17.5,23.2,30.1,95.6,0.565,100,66.67,"rain,snow",,36,,16.2,237,1015,97,5.5,,,,,1997-12-17T07:48:11,1997-12-17T16:15:48,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-18,39.8,26.6,28.7,36.5,17.4,23,27.1,93.9,0.314,100,41.67,snow,,53.2,,14,231.9,1025.6,85.3,5,,,,,1997-12-18T07:48:51,1997-12-18T16:16:08,0.65,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-19,27.1,24,26.4,27,16.2,19.1,24.7,93.2,0.129,100,29.17,snow,,,,9.6,108.4,1024.3,91.9,7.7,,,,,1997-12-19T07:49:28,1997-12-19T16:16:32,0.68,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-20,38.9,25.1,28,36.7,12.8,19.7,26.8,95.5,0.327,100,62.5,"rain,snow",,,,15.1,169.4,1010.4,83.1,4.6,,,,,1997-12-20T07:50:02,1997-12-20T16:16:58,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-21,43.4,20.3,27.4,40,12.5,19.7,25.2,91.8,0.17,100,29.17,snow,,,,11.1,227,1021.6,69.8,6.2,,,,,1997-12-21T07:50:33,1997-12-21T16:17:27,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-22,27.5,20.8,24.1,23.8,13.3,16.9,20.9,87.6,0.456,100,37.5,snow,,,,11,196.6,1021.9,86.7,7.4,,,,,1997-12-22T07:51:02,1997-12-22T16:17:58,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-23,38.9,22.1,29.8,33.9,17.4,22.7,29,96.8,0.368,100,62.5,"rain,snow",,,,11.1,230.8,1022,100,1.8,,,,,1997-12-23T07:51:28,1997-12-23T16:18:33,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-24,37.1,25.6,29.1,33.4,16.8,22.4,28.3,97,0.021,100,8.33,"rain,snow",,,,10.1,249.3,1028.7,93,1.6,,,,,1997-12-24T07:51:52,1997-12-24T16:19:10,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-25,34.8,18.7,26.1,34.8,7.2,20.7,24,91.9,0,0,0,,,,,9.9,97.6,1030.5,29.6,6.5,,,,,1997-12-25T07:52:13,1997-12-25T16:19:49,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-26,39.8,18.6,24.3,35.7,9.2,16.2,22.9,94.3,0.439,100,20.83,"rain,snow",,,,22.2,185.1,1028,100,1.3,,,,,1997-12-26T07:52:31,1997-12-26T16:20:31,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-27,44.9,29.5,31.9,41,18.1,23.9,30.6,95.2,0.51,100,66.67,"rain,snow",,,,16.6,236.7,1031.6,99.4,2.9,,,,,1997-12-27T07:52:46,1997-12-27T16:21:16,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-28,51.2,32.1,38.5,51.2,25.2,30.5,37.8,97.2,1.267,100,87.5,"rain,snow",,51,,24.5,246.9,1029,99.3,2.9,,,,,1997-12-28T07:52:58,1997-12-28T16:22:03,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-29,40.7,34.8,37.9,33.9,27.1,30.7,37.3,97.6,0.088,100,33.33,rain,,37,,16,241.5,1026.2,97.6,1.6,,,,,1997-12-29T07:53:07,1997-12-29T16:22:53,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-30,45.2,30.8,37.5,44.4,23.5,33,28.3,71.6,0,0,0,,,35.8,,8,75.5,1022.4,13.7,10.2,,,,,1997-12-30T07:53:14,1997-12-30T16:23:45,0.04,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-12-31,47,27.3,35.7,43.1,19.1,30.9,30.5,82.1,0.012,100,4.17,rain,,,,8.8,152.7,1012.8,38.3,9.6,,,,,1997-12-31T07:53:18,1997-12-31T16:24:39,0.08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-01,47.7,25,34.5,43.2,15.1,29.8,32.8,93.8,0.456,100,95.83,"rain,snow",,35,,13.7,235.9,999,99.8,5,,,,,1998-01-01T07:53:19,1998-01-01T16:25:36,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-02,25.2,20.5,23,19.8,7.5,13.1,21.1,92.5,0.274,100,45.83,snow,,40.9,,20,229.7,1002.6,76.6,6.2,,,,,1998-01-02T07:53:17,1998-01-02T16:26:35,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-03,41.1,18.7,23.3,38,4.9,12.9,20.5,89.9,0.066,100,29.17,snow,,40.9,,16,89.4,1001.6,96.4,6.2,,,,,1998-01-03T07:53:12,1998-01-03T16:27:36,0.18,"Snow, Overcast",Cloudy skies throughout the day with snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-04,41.1,21.6,26,34.9,12.7,19.4,24.8,95.2,0.217,100,62.5,"rain,snow",,43.9,,10.7,139.2,1001.9,99.9,4.5,,,,,1998-01-04T07:53:04,1998-01-04T16:28:39,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-05,43.4,24.1,29.8,36.7,18.9,25,28.5,94.8,1.748,100,100,"rain,snow",,61.8,,16.1,189.6,1009.8,99.6,2.1,,,,,1998-01-05T07:52:54,1998-01-05T16:29:44,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-06,44.8,31.1,34.3,38,24.7,30.7,33.1,95.5,0.858,100,95.83,"rain,snow",,65,,15,187.1,1011.4,99.9,2.5,,,,,1998-01-06T07:52:40,1998-01-06T16:30:51,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-07,39.8,25.7,29.6,33.8,13.8,20.7,27.8,93,0.611,100,87.5,"rain,snow",,65.9,,18.1,247.8,1012.9,98.3,1.8,,,,,1998-01-07T07:52:24,1998-01-07T16:32:00,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-08,38.9,17.7,24.4,33.2,7.5,17.1,21.9,90.5,0.164,100,25,snow,,66.5,,12.6,303.7,1016.3,66.5,7.6,,,,,1998-01-08T07:52:05,1998-01-08T16:33:10,0.36,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-09,30.8,13.2,17,21,1.9,6.4,13.4,85.6,0,0,0,,,66.1,,12.8,73.4,1012.3,49,10.5,,,,,1998-01-09T07:51:43,1998-01-09T16:34:23,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-10,29,12.3,16.4,17.4,-1.1,6.8,12.7,85.8,0,0,0,,,65,,17.2,32.1,1009.5,88.9,5.1,,,,,1998-01-10T07:51:19,1998-01-10T16:35:37,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-11,28.6,4.7,9.4,21.9,-14.8,-6.2,4.4,80.1,0.15,100,20.83,snow,,65,,17.9,76.6,1013.1,97.9,5.6,,,,,1998-01-11T07:50:52,1998-01-11T16:36:53,0.47,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-12,33.2,3.2,9.8,30.2,-14.8,-5.8,6.2,85.2,0.042,100,37.5,"rain,snow",,,,18.3,81.6,1010.1,100,2.4,,,,,1998-01-12T07:50:22,1998-01-12T16:38:10,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-13,44.9,8.5,28.4,38.7,-5.9,20.3,26.3,91.8,0.511,100,58.33,"rain,snow",,,,15.5,166.9,1010.6,96.1,4.3,,,,,1998-01-13T07:49:49,1998-01-13T16:39:28,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-14,42.2,22.2,28,37.8,12.6,20.1,26.8,95.4,1.468,100,87.5,"rain,snow",,,,14.5,136.4,1005.2,99.3,3.6,,,,,1998-01-14T07:49:14,1998-01-14T16:40:48,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-15,42.2,28.2,30.4,35.3,19,22.6,28.7,93.6,0.203,100,33.33,"rain,snow",,,,15.1,237.4,1011.5,77.4,7.3,,,,,1998-01-15T07:48:36,1998-01-15T16:42:10,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-16,50.1,26.7,32.4,50.1,17.3,25.5,30.4,92.4,0.671,100,54.17,"rain,snow",,,,16.1,106.9,1007.1,79.4,6.1,,,,,1998-01-16T07:47:56,1998-01-16T16:43:32,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1998-01-17,50.3,28,35.8,50.3,19.2,28.4,33.6,91.8,0.756,100,50,"rain,snow",,85.8,,28.9,213.5,1008.5,98,5.6,,,,,1998-01-17T07:47:13,1998-01-17T16:44:56,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
