name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",1991-12-06,35.9,30.9,33.8,35.5,23.5,28.1,31.7,91.8,0.759,100,58.33,"rain,snow",,,,13.2,216.9,1005.3,91.3,5.1,,,,,1991-12-06T07:37:51,1991-12-06T16:15:19,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-07,47.9,30.5,33.9,43.6,22.7,27.6,31.7,91.5,1.578,100,100,"rain,snow",,,,11.9,242.3,1013.8,99.7,3.8,,,,,1991-12-07T07:38:56,1991-12-07T16:15:06,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-08,37,32.9,35.4,28.4,23.7,26.5,33.3,91.9,0.808,100,79.17,"rain,snow",,,,19.8,252.5,1021.2,97.4,4.1,,,,,1991-12-08T07:39:59,1991-12-08T16:14:56,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-09,41.1,28.7,34.6,35.8,19.5,25.5,32.7,92.9,1.27,100,95.83,"rain,snow",,,,21.6,253.3,1021.2,90.3,4.9,,,,,1991-12-09T07:41:01,1991-12-09T16:14:49,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1991-12-10,36.9,25.2,27.9,30.4,18.8,21.2,25.7,91.3,0,0,0,,,,,10.8,241.6,1024.6,59.9,12.5,,,,,1991-12-10T07:42:00,1991-12-10T16:14:45,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1991-12-11,35.6,30,32.8,27.4,21,23.8,30.5,91.2,1.276,100,79.17,"rain,snow",,36.6,,20.8,245.6,1012.2,98.9,5,,,,,1991-12-11T07:42:57,1991-12-11T16:14:44,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-12,36.9,27.4,31.9,28.3,15.3,21.5,29.3,90,1.808,100,87.5,"rain,snow",,37.8,,27.8,252,1011.8,80.7,4.4,,,,,1991-12-12T07:43:51,1991-12-12T16:14:46,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-13,28.1,25.3,26.8,25.3,14.6,19.3,22.9,85.1,0,0,0,,,,,14.8,105.5,1030.9,70,22.7,,,,,1991-12-13T07:44:44,1991-12-13T16:14:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-14,28.1,22.4,25,19.9,13.2,15.5,20.7,83.5,0,0,0,,,,,12.3,72.7,1029.8,8.2,30.8,,,,,1991-12-14T07:45:34,1991-12-14T16:14:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-15,26.4,21.1,23.6,17.7,10.5,14.3,20,86,0,0,0,,,,,11,87.2,1027.6,51.5,26.6,,,,,1991-12-15T07:46:23,1991-12-15T16:15:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-16,26.2,20.7,22.9,16.6,7.8,12.7,20,88.7,0,0,0,,,,,15.2,75.4,1025.5,59.4,16,,,,,1991-12-16T07:47:08,1991-12-16T16:15:21,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-17,26.9,22.1,23.9,17.8,9.4,12.4,20.7,87.5,0,0,0,,,,,17.3,91.9,1016.4,93.9,19.3,,,,,1991-12-17T07:47:51,1991-12-17T16:15:38,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-18,42.6,22.5,27.7,41.1,7.9,18.1,25,89.8,0.279,100,45.83,"rain,snow",,,,19.1,129.1,1007.9,98.7,5.9,,,,,1991-12-18T07:48:32,1991-12-18T16:15:57,0.41,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1991-12-19,30.2,27.5,28.7,28.5,17,21.9,26.5,91.2,0.507,100,70.83,"rain,snow",,,,15,245.6,1026.5,91.1,5.5,,,,,1991-12-19T07:49:10,1991-12-19T16:16:18,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-20,28.6,24.7,26.7,22.2,13.4,16.8,21.7,81.3,0.006,100,12.5,snow,,,,17,92.9,1025.8,93.1,17.3,,,,,1991-12-20T07:49:46,1991-12-20T16:16:43,0.48,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-21,36.3,26.1,32.7,36.3,18.6,30.8,30.7,92.4,0.249,100,58.33,"rain,snow",,,,6.9,113,1019.2,100,3.4,,,,,1991-12-21T07:50:19,1991-12-21T16:17:11,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-22,31.7,28.9,30.1,27.9,19.2,22.8,27.9,91.3,0,0,0,,,,,11.2,71.4,1023.5,99.9,2.4,,,,,1991-12-22T07:50:49,1991-12-22T16:17:41,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-23,30.6,28.3,29.6,24.2,19.4,21.9,27.8,92.9,0.001,100,4.17,"rain,snow",,,,10.5,89,1023,99,2.1,,,,,1991-12-23T07:51:17,1991-12-23T16:18:14,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-24,32.8,28.6,30,32.8,20.4,24.4,28.2,92.8,0.003,100,4.17,"rain,snow",,,,8.4,94,1019.3,96.8,4.6,,,,,1991-12-24T07:51:42,1991-12-24T16:18:49,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-25,32.5,28.6,30.3,25.1,18.7,21.5,27.9,90.9,0.002,100,8.33,"rain,snow",,,,15.7,97.3,1016.7,99.4,4.7,,,,,1991-12-25T07:52:04,1991-12-25T16:19:27,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-26,32.7,30.3,31.4,26.4,19.8,22.2,28.4,88.7,0.002,100,8.33,"rain,snow",,,,14.7,91.4,1014.4,99.2,6.2,,,,,1991-12-26T07:52:24,1991-12-26T16:20:08,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-27,33.7,30.3,31.9,24.4,19.9,22.4,28.7,87.9,0.005,100,20.83,"rain,snow",,,,16.7,98.1,1010.7,84.7,17.4,,,,,1991-12-27T07:52:40,1991-12-27T16:20:52,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-28,45,29.6,32.5,42.5,18.5,25,28.1,83.9,0.076,100,33.33,"rain,snow",,,,16,95.2,1005.6,77.3,19,,,,,1991-12-28T07:52:54,1991-12-28T16:21:38,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-29,32,29.8,31.1,27.2,20,23.3,28.9,91.6,0.03,100,12.5,"rain,snow",,,,13.7,90.2,1009.6,99.8,5,,,,,1991-12-29T07:53:05,1991-12-29T16:22:26,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-30,33.3,30.6,31.8,30,22,25.5,30.1,93.3,0.038,100,20.83,"rain,snow",,43.7,,10,90.3,1015.7,87.5,3.2,,,,,1991-12-30T07:53:13,1991-12-30T16:23:17,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1991-12-31,31.6,29.7,30.5,25.1,19.6,22,27.7,89.1,0,0,0,,,,,13.3,92,1024.2,92.7,6.7,,,,,1991-12-31T07:53:18,1991-12-31T16:24:10,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1992-01-01,30,27.9,28.8,22,17.5,19.5,26.6,91.2,0.424,100,29.17,snow,,,,12.4,95.5,1019.7,98.7,4.7,,,,,1992-01-01T07:53:21,1992-01-01T16:25:05,0.89,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-02,44.9,27.8,30.5,42,16.5,23.4,27.7,89.6,0.684,100,37.5,"rain,snow",,,,16.2,217.2,1015,90.7,13.7,,,,,1992-01-02T07:53:20,1992-01-02T16:26:03,0.93,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-03,28.7,26,28.2,19.2,13.5,17.3,25.5,89.5,0.06,100,20.83,"rain,snow",,,,17,93.4,1004,95.7,6.8,,,,,1992-01-03T07:53:17,1992-01-03T16:27:03,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-04,31,23.8,28,28.9,15.3,21.1,25.8,91.2,0.329,100,54.17,"rain,snow",,,,15.5,169.6,1005.1,85.8,7.9,,,,,1992-01-04T07:53:11,1992-01-04T16:28:05,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-05,27.6,23.5,25.9,27.6,13.5,17.5,22.9,88.5,0.122,100,37.5,snow,,,,12.9,77.6,1006.2,92,10.4,,,,,1992-01-05T07:53:02,1992-01-05T16:29:09,0.03,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-06,27.4,19.8,24.8,21.6,14.4,18.3,22.4,90.4,0,0,0,,,,,8.8,223.1,1009.4,96.2,9.3,,,,,1992-01-06T07:52:50,1992-01-06T16:30:15,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-07,23.3,16.7,20.2,15.1,7.5,12.2,17,87.5,0,0,0,,,,,8.8,82.9,1020.8,32.4,27.9,,,,,1992-01-07T07:52:35,1992-01-07T16:31:23,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-08,25.6,19,22.6,19.1,9.3,13.9,18.7,84.6,0,0,0,,,,,10.5,94.1,1026.3,84.2,22.2,,,,,1992-01-08T07:52:18,1992-01-08T16:32:32,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-09,28.2,23.4,25,19.5,12.5,14.7,21.6,86.9,0.002,100,8.33,snow,,,,13.8,100.3,1023.7,97.8,7.8,,,,,1992-01-09T07:51:58,1992-01-09T16:33:44,0.16,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-10,45.9,24.3,28,37.9,14.3,18.7,24.5,86.8,0.362,100,70.83,"rain,snow",,,,25.7,145.2,1014.6,98.9,5.2,,,,,1992-01-10T07:51:35,1992-01-10T16:34:57,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-11,46.6,27.4,31.6,40.3,17.9,22.5,28,87,1.013,100,58.33,"rain,snow",,,,20.1,242.8,1020.7,77.6,4.2,,,,,1992-01-11T07:51:09,1992-01-11T16:36:12,0.23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-12,28.8,26.2,27.7,28.8,18.8,22.5,25.6,91.7,0,0,0,,,,,7.9,230,1025.4,79.5,19.7,,,,,1992-01-12T07:50:41,1992-01-12T16:37:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-13,44.1,27.4,31.1,41.1,18.7,25.8,28.3,89.2,0,0,0,,,,,8.9,230.7,1025.8,98.7,7.9,,,,,1992-01-13T07:50:09,1992-01-13T16:38:46,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72788324220,72781524237"
"47.4219,-121.4217",1992-01-14,47.9,33.4,36.5,47.9,25.9,31.9,35.2,95.1,0.03,100,12.5,"rain,snow",,,,10.7,254.3,1028.2,97,3.2,,,,,1992-01-14T07:49:35,1992-01-14T16:40:05,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-15,46.8,32.3,38,46.8,26.4,33.7,36.1,92.6,0.134,100,16.67,rain,,,,15.3,201.6,1022.8,97,12.5,,,,,1992-01-15T07:48:59,1992-01-15T16:41:26,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1992-01-16,38.5,26.9,33.8,31.9,18.9,27.6,30.7,88.3,0.68,100,37.5,"rain,snow",,50.8,,16.5,48.8,1024.8,82.8,9.3,,,,,1992-01-16T07:48:20,1992-01-16T16:42:48,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
