name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",1996-11-16,31.1,27.5,29.2,31.1,19.3,23.8,28.8,98.3,0.481,100,79.17,"rain,snow",,,,10.1,177.2,1002.5,98.8,1,,,,,1996-11-16T07:12:32,1996-11-16T16:28:08,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72781524237"
"47.4219,-121.4217",1996-11-17,35.9,25.5,27,27.5,18.5,23.2,26.2,97,0.581,100,79.17,snow,,,,12.8,201.1,1002.1,97.5,1.8,,,,,1996-11-17T07:13:59,1996-11-17T16:27:05,0.25,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-11-18,27.4,25.3,25.8,25.7,16.2,21.4,25.4,98.3,0.17,100,29.17,snow,,1.2,,9.3,90.6,1002.8,93.9,1.2,,,,,1996-11-18T07:15:26,1996-11-18T16:26:05,0.27,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-19,32.1,20.1,24.4,26,6.2,14,23.2,95.2,1.795,100,70.83,"rain,snow",,2.6,,17.2,86.3,995.9,99.9,2,,,,,1996-11-19T07:16:53,1996-11-19T16:25:07,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-20,35.9,21.9,25,32.2,9.4,19.1,23,91.9,0.208,100,37.5,snow,,5.5,,14,198.3,1013.3,97.9,4.9,,,,,1996-11-20T07:18:19,1996-11-20T16:24:11,0.34,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-21,35.8,20.4,24.7,30.8,9.1,15.3,22.6,91.9,0.055,100,8.33,snow,,3.5,,15,57,1008.6,98.8,4.1,,,,,1996-11-21T07:19:44,1996-11-21T16:23:18,0.38,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-22,35,18.3,23.4,29.1,9.3,16.1,20.5,89.3,0.077,100,12.5,snow,,2.6,,11.6,263.4,1011,86,3.3,,,,,1996-11-22T07:21:08,1996-11-22T16:22:27,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-23,37.1,11.3,18,33.4,-1.9,8.2,15,88.4,0.537,100,29.17,"rain,snow",,1.2,,13.3,81.3,1022.4,75.1,4.1,,,,,1996-11-23T07:22:31,1996-11-23T16:21:38,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-11-24,44.9,18.8,26,38.9,7.3,16.8,24.5,94.3,0.705,100,58.33,"rain,snow",,1.2,,17.2,109.3,1021.3,95.8,2.9,,,,,1996-11-24T07:23:53,1996-11-24T16:20:52,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-11-25,48.8,29.3,32.8,45.3,22.1,28,32.3,98.1,0.883,100,58.33,"rain,snow",,,,8.1,215.1,1029.5,83.8,2.2,,,,,1996-11-25T07:25:15,1996-11-25T16:20:09,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-26,44.9,24.3,29,44.9,14.9,23.7,27.5,93.9,0.057,100,12.5,"rain,snow",,,,9,103,1031.4,85.4,2.9,,,,,1996-11-26T07:26:35,1996-11-26T16:19:28,0.55,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-27,48.8,26.1,34.7,45.8,15.9,28.7,34.2,98,1.898,100,91.67,"rain,snow",,,,25.3,165.6,1016.7,99.9,1.9,,,,,1996-11-27T07:27:54,1996-11-27T16:18:50,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-28,47,29.3,32.2,39.1,18.3,23.1,31.1,95.8,0.616,100,62.5,"rain,snow",,,,23,244.6,1012.3,98,1.8,,,,,1996-11-28T07:29:12,1996-11-28T16:18:15,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-11-29,31.3,29.1,30.6,31.1,21.4,26,29.8,96.9,0.077,100,29.17,"rain,snow",,,,8.1,232.8,1020.2,99.9,2.2,,,,,1996-11-29T07:30:28,1996-11-29T16:17:42,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72793024233,72781524237"
"47.4219,-121.4217",1996-11-30,46.1,29.4,32.1,41.1,21.9,26.1,30.7,94.7,0.526,100,83.33,"rain,snow",,,,15.1,165.2,1010.8,99.3,2,,,,,1996-11-30T07:31:43,1996-11-30T16:17:12,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-01,44,25.8,29.9,37.3,11.8,18.2,27.6,91.8,0.565,100,66.67,"rain,snow",,,,22.6,248.6,1011.6,91.4,3,,,,,1996-12-01T07:32:57,1996-12-01T16:16:44,0.71,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-02,41.1,22.4,26.3,31.5,11.7,18.4,24.9,94.6,0.766,100,75,"rain,snow",,,,21.9,220.7,1013.3,99.1,2.8,,,,,1996-12-02T07:34:09,1996-12-02T16:16:20,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-03,40.9,20.3,27.7,40.9,10.1,21.2,25.1,90.6,0.244,100,20.83,snow,,,,12.4,158.3,1020,60.6,7.2,,,,,1996-12-03T07:35:20,1996-12-03T16:15:58,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-04,47,18.9,24.3,40.8,5,13.2,23.1,95.1,1.65,100,62.5,"rain,snow",,,,18.1,115,1004.6,74.8,3.1,,,,,1996-12-04T07:36:28,1996-12-04T16:15:39,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-05,42.2,27.5,29.3,36.2,16.3,21.2,28.4,96.2,0.815,100,87.5,"rain,snow",,,,17.3,231.8,1001.3,98.8,1.8,,,,,1996-12-05T07:37:36,1996-12-05T16:15:23,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-06,43.1,27.3,28.9,36.1,17.3,24.5,27.2,93.7,0.169,100,37.5,"rain,snow",,,,13.9,208.1,1006.6,94.3,3.6,,,,,1996-12-06T07:38:41,1996-12-06T16:15:09,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-07,44.9,24.1,28.1,41.5,11.3,20.1,27.5,97.6,0.612,100,62.5,"rain,snow",,,,15.9,105.1,1009.1,88.7,2.3,,,,,1996-12-07T07:39:44,1996-12-07T16:14:59,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-08,44.9,28.8,31.7,40,23.1,28.1,31.3,98.3,0.263,100,70.83,"rain,snow",,,,9.2,197.9,1007.2,100,1.4,,,,,1996-12-08T07:40:46,1996-12-08T16:14:51,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-09,50.1,30.8,35,50.1,21.8,29.1,32,89.6,0.052,100,16.67,"rain,snow",,,,13,101.1,998.5,93.5,2.6,,,,,1996-12-09T07:41:45,1996-12-09T16:14:47,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-10,35.3,27.5,32.4,35.3,18.6,27.5,29.8,90.4,0.395,100,66.67,"rain,snow",,,,11.3,172,991.8,98.6,1.2,,,,,1996-12-10T07:42:43,1996-12-10T16:14:45,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-11,29.2,27.2,27.7,27.6,19.7,22.2,26.5,95.2,0.202,100,41.67,"rain,snow",,,,8,139.8,1006.7,94.3,1.5,,,,,1996-12-11T07:43:38,1996-12-11T16:14:46,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-12,44.9,27.6,31.1,40,18.1,25.4,29.8,95.3,0.335,100,37.5,"rain,snow",,,,12.8,142.8,1012.8,98.3,2.8,,,,,1996-12-12T07:44:31,1996-12-12T16:14:50,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-13,42.2,27.3,29.5,34,15.5,19.7,27.8,93.7,0.629,100,83.33,"rain,snow",,,,20.6,239.4,1018.3,98.8,1.5,,,,,1996-12-13T07:45:22,1996-12-13T16:14:57,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-14,42.2,25.5,28.9,39.2,17.5,23.3,27.3,93.9,0.04,100,12.5,snow,,,,11.1,247.4,1037.9,70.4,3.9,,,,,1996-12-14T07:46:11,1996-12-14T16:15:06,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-15,41.1,23.8,30.9,34,16.7,22.6,25.7,82.4,0.384,100,41.67,"rain,snow",,,,21.4,245.6,1028.5,91.6,2.3,,,,,1996-12-15T07:46:57,1996-12-15T16:15:19,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-16,31,18.8,26.3,27.5,8.5,18.4,25.2,95.5,0.077,100,12.5,"rain,snow",,,,12.5,8.7,1034.6,51.2,5.5,,,,,1996-12-16T07:47:40,1996-12-16T16:15:35,0.22,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-17,32.1,15.1,18.4,22.6,2,6.4,13.5,81.3,0,0,0,,,,,16.6,67.4,1038.9,6.5,8.1,,,,,1996-12-17T07:48:22,1996-12-17T16:15:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-18,39.8,15.1,26.8,39.8,2.3,18.3,17.3,67.9,0,0,0,,,,,13.2,76,1029.4,41.9,9,,,,,1996-12-18T07:49:00,1996-12-18T16:16:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-19,37.5,16.9,28.4,33.7,5.6,23,20.3,75.1,0.576,100,33.33,"rain,snow",,,,9.1,162.8,1021,69.7,5.6,,,,,1996-12-19T07:49:37,1996-12-19T16:16:38,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-20,41.1,25.7,29.6,34,19.5,23.9,29.2,98.3,0.674,100,79.17,"rain,snow",,,,12.8,226.1,1004.3,98.7,1.4,,,,,1996-12-20T07:50:10,1996-12-20T16:17:05,0.36,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-21,24.1,20.5,21.1,19.5,11.5,13.3,19.5,93.3,0.122,100,33.33,snow,,,,7.4,127.1,994.6,100,1,,,,,1996-12-21T07:50:41,1996-12-21T16:17:35,0.39,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-22,22.7,20.6,21.1,22,12.6,16.2,19.4,93.2,0.078,100,20.83,snow,,,,6,104.3,1000,97.2,1.4,,,,,1996-12-22T07:51:09,1996-12-22T16:18:07,0.43,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-23,38,20.5,25.1,32.2,12.3,20.3,24.1,96.2,0.715,100,75,snow,,,,9,224.8,1014.6,99.8,2.2,,,,,1996-12-23T07:51:35,1996-12-23T16:18:42,0.46,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-24,38,22.1,28.3,34.7,11.3,22.8,27.8,97.9,1.231,100,75,"rain,snow",,,,12.8,31.3,1021.1,100,2.2,,,,,1996-12-24T07:51:58,1996-12-24T16:19:20,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-25,34.4,10.1,21.2,26,-1.9,10.9,18.3,88.8,0.022,100,8.33,snow,,,,19.7,29.4,1014.2,54.9,5.4,,,,,1996-12-25T07:52:18,1996-12-25T16:20:00,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-26,29.9,8.3,12.2,22.3,-3.6,1,9.4,88.4,2.141,100,66.67,"rain,snow",,2,,9.5,55.4,999.8,99.5,2.5,,,,,1996-12-26T07:52:35,1996-12-26T16:20:43,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-27,34.4,5.1,17.1,29,-8,6.9,15.3,92.6,0.383,100,58.33,snow,,2.6,,12.8,245.7,997.7,96.7,1.9,,,,,1996-12-27T07:52:49,1996-12-27T16:21:28,0.6,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-28,31.2,13.3,19.2,26.4,2.6,14.1,17.1,91.6,0.256,100,33.33,snow,,,,11.4,243.8,1008.7,78.4,3.7,,,,,1996-12-28T07:53:01,1996-12-28T16:22:16,0.63,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"72793024233,72781524237"
"47.4219,-121.4217",1996-12-29,46.1,6.5,23.3,39.4,-9.6,14.1,21.7,93.4,2.873,100,87.5,"rain,snow",,9.5,,17.2,109.6,995.6,100,1.8,,,,,1996-12-29T07:53:10,1996-12-29T16:23:06,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-30,46.1,31.2,34.8,40.3,22.9,28.3,34.3,98.1,1.312,100,70.83,"rain,snow",,,,14.6,113.9,1000.7,99.4,1.6,,,,,1996-12-30T07:53:16,1996-12-30T16:23:59,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1996-12-31,50.1,31.3,37.5,50.1,19.7,31.1,36.5,96.3,1.588,100,70.83,"rain,snow",,,,17.9,126.4,996.2,88.2,4.3,,,,,1996-12-31T07:53:19,1996-12-31T16:24:54,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-01,47.7,32.5,37.5,44.1,25.2,32.4,35.7,93.3,0.521,100,70.83,"rain,snow",,,,19.7,209.6,996.9,89.9,4.8,,,,,1997-01-01T07:53:19,1997-01-01T16:25:51,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-02,44,31.1,34.5,40.6,26.7,31,34.1,98.3,0.686,100,79.17,"rain,snow",,,,8.5,191.2,1001.4,94.2,2.4,,,,,1997-01-02T07:53:16,1997-01-02T16:26:50,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-03,44.8,26.6,28.8,39.2,26.6,28.6,27.9,96.5,0.343,100,62.5,"rain,snow",,,,11,190.8,1012.6,98.6,2.4,,,,,1997-01-03T07:53:11,1997-01-03T16:27:52,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-04,38.7,25,27.2,38.7,25,27.2,25.8,94.2,0.079,100,29.17,"rain,snow",,,,1.7,156.9,1021.7,100,2.4,,,,,1997-01-04T07:53:02,1997-01-04T16:28:55,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-05,28.3,24,26.9,28.3,24,26.9,25.3,93.7,0,0,0,,,,,1.1,175.3,1027.8,95.5,1.3,,,,,1997-01-05T07:52:51,1997-01-05T16:30:01,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-06,38.9,25.7,31.8,33.4,20.2,26.1,30.2,93.6,0.721,100,29.17,"rain,snow",,,,19.6,221.1,1026.9,99.8,3.3,,,,,1997-01-06T07:52:37,1997-01-06T16:31:08,0.92,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-07,49,31.3,35.8,43.2,20.8,27.5,35.2,97.9,0.546,100,62.5,"rain,snow",,,,18,241.6,1026.4,100,2.5,,,,,1997-01-07T07:52:20,1997-01-07T16:32:17,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-08,47,31.1,36.5,47,22.3,32.4,35.6,96.8,0.022,100,12.5,"rain,snow",,,,12.9,235.5,1027.1,99.8,3.4,,,,,1997-01-08T07:52:01,1997-01-08T16:33:28,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-09,46.1,33.5,35.5,43.9,25.5,29.4,33.4,92.5,0.009,100,29.17,"rain,snow",,,,10.7,244.1,1024.1,85.1,2.9,,,,,1997-01-09T07:51:38,1997-01-09T16:34:41,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-10,37.2,34.5,35.2,31.5,26.5,28.6,33.3,92.9,0.015,100,20.83,"rain,snow",,,,10.7,251.1,1021.2,100,0.2,,,,,1997-01-10T07:51:13,1997-01-10T16:35:56,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-11,42.2,21.9,31.8,35.7,6.8,25.6,28.2,87.9,0,0,0,,,,,19.9,66.8,1016.3,79.2,5.2,,,,,1997-01-11T07:50:45,1997-01-11T16:37:12,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-12,41.4,11.6,21.8,37.1,-1.1,11.2,-3.2,34.3,0,0,0,,,,,13.9,94.5,1022.3,0.3,9.8,,,,,1997-01-12T07:50:15,1997-01-12T16:38:29,0.13,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-13,43.9,11.7,29.4,43.4,-2.2,23.5,11.6,49.6,0,0,0,,,103.2,,11.2,27.3,1018.3,0,13.8,,,,,1997-01-13T07:49:41,1997-01-13T16:39:48,0.16,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-14,24.6,13.2,18.1,16.3,-1.1,7.6,1.4,48,0,0,0,,,,,12.8,76,1019.8,0,8.6,,,,,1997-01-14T07:49:05,1997-01-14T16:41:09,0.2,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-15,37.8,11.3,16.3,37.8,-2.8,3.7,7.2,67.4,0,0,0,,,,,15.4,75.1,1024.4,0.5,8,,,,,1997-01-15T07:48:27,1997-01-15T16:42:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1997-01-16,20.8,15.3,18.3,8.4,2.3,4.9,11.5,75.1,0.163,100,29.17,snow,,,,16.6,82.5,1026.5,46.8,6.7,,,,,1997-01-16T07:47:46,1997-01-16T16:43:53,0.26,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow.,snow,"72793024233,72793524234,72781524237"
