name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",1993-11-15,38.4,30.8,34.8,30.6,21.7,27,30.9,85.7,0.261,100,54.17,"rain,snow",,,,19.3,244.5,1017.1,88.6,8.2,,,,,1993-11-15T07:10:40,1993-11-15T16:29:30,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-16,34,29.5,31.7,32.5,24,29,28.6,88.4,0.249,100,29.17,"rain,snow",,,,8.3,225.6,1019,84.8,5.5,,,,,1993-11-16T07:12:08,1993-11-16T16:28:24,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-17,31.9,28.1,29.9,31.8,19.8,25,26.8,88.1,0.472,100,62.5,"rain,snow",,,,12.4,216,1017.1,88,5.2,,,,,1993-11-17T07:13:36,1993-11-17T16:27:21,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-18,40.5,27.2,30.4,36.9,16.8,23.1,28.1,91.1,0.225,100,33.33,"rain,snow",,,,12,239.2,1029.7,82,4.9,,,,,1993-11-18T07:15:03,1993-11-18T16:26:20,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-19,34.2,30.1,32.2,30.6,23.2,26.2,29.8,90.8,0,0,0,,,,,8.1,240.9,1032,81,3.9,,,,,1993-11-19T07:16:30,1993-11-19T16:25:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-20,36,29.4,33.3,31,22,26.8,30.4,89,0.055,100,12.5,"rain,snow",,,,11,243.7,1022.1,92.5,5.9,,,,,1993-11-20T07:17:56,1993-11-20T16:24:25,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-21,34.1,23.4,29.9,28.9,12.4,21.3,27,88.7,1.144,100,95.83,"rain,snow",,,,19.7,246.5,1005.1,97.1,5.3,,,,,1993-11-21T07:19:21,1993-11-21T16:23:31,0.26,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-22,33.2,13.5,20.1,25,4,11.9,16.3,85.2,0.238,100,50,"rain,snow",,0.4,,12.8,75.3,1011,92.2,5,,,,,1993-11-22T07:20:45,1993-11-22T16:22:40,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-23,25.1,9.8,13.4,17.7,-3.9,3.9,7.7,77.8,0.08,100,33.33,snow,,0.4,,11.5,75.8,1030.6,31.9,17.2,,,,,1993-11-23T07:22:09,1993-11-23T16:21:50,0.32,"Snow, Partially cloudy",Clearing in the afternoon with snow clearing later.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-24,16.6,7.9,11.1,5.2,-7.5,-1.3,4.8,75.2,0,0,0,,,,,15.7,77,1035.6,7.9,23.7,,,,,1993-11-24T07:23:32,1993-11-24T16:21:04,0.36,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-25,16.4,7.2,11.5,1.2,-11,-4.9,3.7,70.5,0,0,0,,,,,18.9,74.4,1031.9,0,28.3,,,,,1993-11-25T07:24:53,1993-11-25T16:20:20,0.39,Clear,Clear conditions throughout the day.,clear-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-26,21,10.6,15.1,9.7,-6.2,1,6.6,68.6,0,0,0,,,,,18.6,89.3,1029,59.8,29.1,,,,,1993-11-26T07:26:14,1993-11-26T16:19:38,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-27,39.4,17.1,21,33.9,4.7,10.3,14.3,75.6,0.15,100,29.17,snow,,,,14.1,92,1024.4,100,7.4,,,,,1993-11-27T07:27:33,1993-11-27T16:18:59,0.45,"Snow, Overcast",Cloudy skies throughout the day with snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-28,26,20.5,23.8,17.1,7.6,12.6,19.5,83.3,0.142,100,25,snow,,,,17.8,84.9,1015.5,95.1,9.6,,,,,1993-11-28T07:28:51,1993-11-28T16:18:23,0.5,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-29,35,25.4,29.3,29.3,15.4,21,26.3,88.6,0.231,100,62.5,"rain,snow",,,,14.4,94.1,1010.1,99.1,4.8,,,,,1993-11-29T07:30:08,1993-11-29T16:17:50,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-11-30,45.5,29.8,32.2,40.8,17.7,26.7,29.6,90.2,1.06,100,87.5,"rain,snow",,,,19.2,235.8,1015.9,94.3,4,,,,,1993-11-30T07:31:24,1993-11-30T16:17:19,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-01,48.8,32.1,37.8,43.6,20.2,31.8,35.8,92.7,1.614,100,87.5,"rain,snow",,,,27.2,230,1015.5,92.6,4.6,,,,,1993-12-01T07:32:38,1993-12-01T16:16:51,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-02,46.6,31.9,34.2,43.1,21.5,27.1,31.1,88.3,0.667,100,70.83,"rain,snow",,,,18.4,238,1028.2,87.2,7.5,,,,,1993-12-02T07:33:50,1993-12-02T16:16:25,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-03,43.7,35.3,40,42.8,29.5,35.2,36.1,85.8,0.098,100,25,"rain,snow",,,,14.1,244.5,1017.2,97.9,12.6,,,,,1993-12-03T07:35:01,1993-12-03T16:16:03,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-04,34.9,27.2,30.1,30.4,16.6,20.3,26.4,86.1,0.699,100,58.33,"rain,snow",,,,17.5,246,1015.8,76.6,6.7,,,,,1993-12-04T07:36:10,1993-12-04T16:15:43,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-05,28.5,22.4,25,25.4,12.5,17,19.9,81,0,0,0,,,,,13,79.2,1021.7,59.2,29.3,,,,,1993-12-05T07:37:18,1993-12-05T16:15:26,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-06,26.5,21.4,23.6,19.2,11.4,14.9,18.9,82.2,0.001,100,4.17,snow,,,,13.2,82,1013.8,76.9,13.3,,,,,1993-12-06T07:38:24,1993-12-06T16:15:12,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-07,31.6,23.3,26.6,28.7,8.3,17.8,23.9,89.8,0.289,100,70.83,"rain,snow",,,,20.6,95.6,1004,97.4,4.6,,,,,1993-12-07T07:39:28,1993-12-07T16:15:01,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-08,32.8,27.2,29.6,27.6,17.7,21.4,27.2,90.8,0.411,100,62.5,"rain,snow",,,,20.1,114.6,996.7,97.4,3.7,,,,,1993-12-08T07:40:30,1993-12-08T16:14:52,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-09,35.1,29.1,31.7,27.9,18.5,23.6,29.7,92.3,0.849,100,87.5,"rain,snow",,,,15.2,115.6,1006.7,98.7,5.7,,,,,1993-12-09T07:41:30,1993-12-09T16:14:47,0.87,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-10,45.9,33.8,36.9,44.6,24.5,31,34.9,92.7,0.456,100,54.17,"rain,snow",,,,16.3,115,1004,99.6,7.2,,,,,1993-12-10T07:42:28,1993-12-10T16:14:44,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-11,45.3,28.7,34.9,45.3,14.8,28.2,33.1,93.3,0.227,100,58.33,"rain,snow",,,,23.1,209.5,998.3,94.6,3.6,,,,,1993-12-11T07:43:24,1993-12-11T16:14:45,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-12,34,27.6,29.7,29.7,15.3,20.3,24.8,82,0.305,100,54.17,"rain,snow",,0,,17.3,231.9,1013.6,86.2,15.5,,,,,1993-12-12T07:44:18,1993-12-12T16:14:48,0.98,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-13,31.6,27.9,29.8,21.8,16.1,19.3,26.6,87.9,0.069,100,62.5,"rain,snow",,,,17.3,92.5,1009.2,99.6,5.5,,,,,1993-12-13T07:45:09,1993-12-13T16:14:54,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-14,32,29.8,30.5,31.3,20.4,26.4,28.5,92.3,0.069,100,29.17,"rain,snow",,,,11.7,89,1011.1,99.6,3.8,,,,,1993-12-14T07:45:58,1993-12-14T16:15:03,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-15,44.9,30.1,31.8,44.9,25.3,28.7,29.4,90.7,0,0,0,,,,,5.9,273.2,1020.6,94.3,10.6,,,,,1993-12-15T07:46:45,1993-12-15T16:15:15,0.08,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-16,30.4,24.5,26.9,26.8,16.5,20.3,24.5,90.5,0,0,0,,,,,9,62.6,1023.2,40.3,16.6,,,,,1993-12-16T07:47:29,1993-12-16T16:15:29,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-17,29.9,21.3,23.9,22.3,13.2,15.7,21.2,89.2,0,0,0,,,,,12.1,71.2,1028.1,65.3,7.9,,,,,1993-12-17T07:48:11,1993-12-17T16:15:47,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-18,23.5,19.1,21.5,17.4,12,14.6,18.9,89.8,0,0,0,,,,,9,79.1,1028,93.7,1.6,,,,,1993-12-18T07:48:51,1993-12-18T16:16:08,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-19,30.9,19.1,22.4,26.8,11.1,16.5,19.4,88.1,0,0,0,,,,,7.8,65.4,1029.1,41.6,13.8,,,,,1993-12-19T07:49:28,1993-12-19T16:16:31,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-20,41.1,20.6,31.5,40.9,19.9,27.4,26.1,80.6,0,0,0,,,,,8.8,228.4,1028.5,42.5,22,,,,,1993-12-20T07:50:02,1993-12-20T16:16:57,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-21,28,20,23.5,22.7,12.3,18.2,14.2,73.4,0,0,0,,,,,6.6,71.6,1031.3,91.6,18.5,,,,,1993-12-21T07:50:34,1993-12-21T16:17:26,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-22,41.5,22.6,30.8,36.3,18.9,25.3,20.5,72.8,0,0,0,,,,,11.5,218,1032.6,41.3,18.6,,,,,1993-12-22T07:51:03,1993-12-22T16:17:57,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-23,44.1,24.5,32.7,42.2,16.3,27.7,21.8,70.2,0,0,0,,,,,8.4,91.4,1037.1,75.2,19.9,,,,,1993-12-23T07:51:29,1993-12-23T16:18:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-24,43.2,17.8,28.3,43.2,7.7,22.3,17.1,71.5,0,0,0,,,,,9.2,82,1033.2,39.1,15.1,,,,,1993-12-24T07:51:52,1993-12-24T16:19:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-25,41.3,16.8,26.6,39.7,8.9,22.7,21,82.4,0,0,0,,,,,5.4,89.5,1025.5,96.4,13,,,,,1993-12-25T07:52:13,1993-12-25T16:19:48,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-26,34.4,17.3,23,30.1,8.2,16,21.5,94.2,0,0,0,,,,,9.4,74.9,1017.7,97.1,1.2,,,,,1993-12-26T07:52:31,1993-12-26T16:20:30,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-27,33.5,18.2,22.5,29.4,9.7,17.2,20.9,93.5,0,0,0,,,,,8.8,81,1023.8,59,10.3,,,,,1993-12-27T07:52:46,1993-12-27T16:21:15,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-28,40.5,18.5,23,36.9,9,15.2,21.3,93.4,0.002,100,8.33,"rain,snow",,,,11.4,88.2,1030.9,82.6,2.4,,,,,1993-12-28T07:52:59,1993-12-28T16:22:02,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-29,43.1,20.4,27.1,41.1,8.1,19.7,24.8,91.2,0.03,100,12.5,snow,,,,15,73.3,1028.6,97.4,4.3,,,,,1993-12-29T07:53:08,1993-12-29T16:22:52,0.53,"Snow, Overcast",Cloudy skies throughout the day with snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-30,46.6,22.6,30.6,44,13.9,24.7,29.4,95.2,0.264,100,66.67,"rain,snow",,,,12,90.3,1016.8,99.8,4.5,,,,,1993-12-30T07:53:15,1993-12-30T16:23:44,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1993-12-31,47.9,31.8,38.7,47,24.6,34.4,37.3,95.2,0.756,100,79.17,"rain,snow",,,,13.1,183.3,1015.3,99.3,4.7,,,,,1993-12-31T07:53:19,1993-12-31T16:24:38,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-01,49.5,31,38,48.2,22.6,33.6,35.8,92.3,0.962,100,91.67,"rain,snow",,,,21.3,245.9,1016.1,99.5,4.7,,,,,1994-01-01T07:53:20,1994-01-01T16:25:35,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-02,40.6,31.9,36.1,37.1,23.8,30.4,35.1,96.2,0.925,100,66.67,"rain,snow",,,,26,236.9,1020.9,94.3,9.5,,,,,1994-01-02T07:53:18,1994-01-02T16:26:33,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-03,53,32.8,38.2,53,26.8,34.1,37.3,96.8,0.586,100,37.5,"rain,snow",,,,9.3,98,1019.7,96.5,5.7,,,,,1994-01-03T07:53:13,1994-01-03T16:27:34,0.71,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-04,52.5,32.6,39.1,52.5,24.4,33.5,37.7,94.6,1.16,100,95.83,"rain,snow",,0,,23.2,219,1007.6,99,5.4,,,,,1994-01-04T07:53:05,1994-01-04T16:28:37,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-05,44,30.4,32.9,44,20.6,24.9,31.9,95.9,0.982,100,95.83,"rain,snow",,,,14.4,233.2,1013.7,85.6,4.5,,,,,1994-01-05T07:52:55,1994-01-05T16:29:42,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-06,43.1,27.5,31.6,37.3,18.5,24.6,30.4,95.4,0.134,100,29.17,"rain,snow",,,,15.7,252.7,1027,82.9,5.9,,,,,1994-01-06T07:52:42,1994-01-06T16:30:49,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-07,42.6,27.8,32.2,39.2,18.6,27.5,30.4,93.2,0.314,100,41.67,"rain,snow",,,,11.6,157.2,1019.5,99.1,12.5,,,,,1994-01-07T07:52:26,1994-01-07T16:31:58,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-08,47,28.3,35.1,46,21.4,31.4,33.9,95.5,0.152,100,45.83,"rain,snow",,,,6.5,99.2,1012.8,99.1,5,,,,,1994-01-08T07:52:07,1994-01-08T16:33:09,0.89,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-09,47.9,33.6,37.5,47,23.8,30.3,36.4,96,0.858,100,100,"rain,snow",,,,17.1,246.1,1016.4,97.5,4.9,,,,,1994-01-09T07:51:45,1994-01-09T16:34:21,0.92,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-10,46.6,32.4,36.8,45.9,22.5,34.6,34.9,92.8,0.661,100,62.5,"rain,snow",,,,14,235.7,1019.1,97.2,13.3,,,,,1994-01-10T07:51:21,1994-01-10T16:35:35,0.96,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-11,49.5,34.9,38.9,46,26.5,32.4,37.8,95.8,0.576,100,83.33,"rain,snow",,,,15.8,250.3,1024.5,100,4.4,,,,,1994-01-11T07:50:53,1994-01-11T16:36:51,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-12,40.4,36.7,38.9,36.7,29.5,34.3,38.1,96.8,0.235,100,45.83,rain,,,,11,234.7,1029.8,100,2.1,,,,,1994-01-12T07:50:24,1994-01-12T16:38:08,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-13,42.6,38.7,40.9,41.4,33.4,36.3,39,93,0.142,100,50,rain,,,,13.1,243.6,1029.5,87.9,3.1,,,,,1994-01-13T07:49:51,1994-01-13T16:39:26,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-14,46.8,39.2,41.9,43.9,33.7,38.7,32.7,70,0,0,0,,,,,7.9,118.4,1021.2,75.2,21.4,,,,,1994-01-14T07:49:16,1994-01-14T16:40:46,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-15,38,33,34.9,34,22,25.6,31.5,87.4,0.401,100,75,"rain,snow",,,,21.7,248.8,1021.9,99.6,4.5,,,,,1994-01-15T07:48:38,1994-01-15T16:42:08,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-16,35.1,32.4,33.6,28.4,24.5,26.1,31,90.1,0.122,100,37.5,"rain,snow",,,,15,245.3,1028,99.2,5,,,,,1994-01-16T07:47:58,1994-01-16T16:43:30,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-17,44.4,31.1,34.4,40.5,21.5,27.7,30.6,86.4,0.017,100,4.17,"rain,snow",,,,13.1,240.7,1027.8,85.3,6.6,,,,,1994-01-17T07:47:15,1994-01-17T16:44:54,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72793024233,72793524234,72781524237"
"47.4219,-121.4217",1994-01-18,45.9,34,39.7,40.5,28.2,35.5,22,50.6,0,0,0,,,,,12.4,257.9,1021.3,63.5,20.1,,,,,1994-01-18T07:46:29,1994-01-18T16:46:19,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,72793524234,72781524237"
