name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",2015-11-11,38.9,31.9,34.5,35.3,22.9,28.9,30.8,86.2,0.435,100,45.83,"rain,snow",1.4,0.6,38.5,12.1,223.8,1023,89.1,5.9,66,5.8,3,,2015-11-11T07:04:10,2015-11-11T16:34:38,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-12,39.8,29,33.1,38,25.6,31,29.5,86.5,0.745,100,45.83,"rain,snow",0.5,0.5,32.9,6.1,127.4,1022.4,84.2,5.8,28,2.6,1,,2015-11-12T07:05:40,2015-11-12T16:33:23,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-13,47.1,43.6,45.4,45.4,38,41.4,43.1,91.8,3.085,100,100,rain,0,1.7,33.3,14.1,221.5,1011.4,100,2.5,9.5,0.9,1,,2015-11-13T07:07:09,2015-11-13T16:32:11,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-14,44.7,36.5,40.2,44.7,33.8,38.3,38.2,92.4,0.769,100,100,rain,0.3,1.1,27.3,6.4,347.2,1005.3,100,2.1,14,1.2,1,,2015-11-14T07:08:38,2015-11-14T16:31:00,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-15,47.9,27.9,32.8,47.9,20.5,27,29.7,88.4,0.288,100,50,"rain,snow",1.9,1.6,26.4,13,300.6,1004.8,86.7,4.7,49.7,4.2,3,,2015-11-15T07:10:07,2015-11-15T16:29:52,0.14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-16,47.7,27.4,40.6,44.7,20.8,36.8,36.1,84.5,0.06,100,41.67,"rain,snow",1,3,26.4,12.5,145.6,1017.6,76.2,9.1,34.2,2.9,2,,2015-11-16T07:11:36,2015-11-16T16:28:46,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-17,57.6,36.9,47.6,57.6,29.4,44.4,44.2,88.2,2.637,100,83.33,rain,0.4,1.6,51.9,21.5,219.4,1007.5,91.7,5.2,2.4,0,0,,2015-11-17T07:13:04,2015-11-17T16:27:42,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-18,50.4,40.5,45.8,50.4,37,42.6,37.7,73.8,0.046,100,8.33,rain,0,1.8,39.8,10.4,165.1,1023.3,59,9.8,64.6,5.6,3,,2015-11-18T07:14:31,2015-11-18T16:26:40,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-11-19,48.2,28.2,32.6,43,23.4,28.7,29,86.7,0.29,100,29.17,"rain,snow",0.2,2.2,21.9,12.5,0.4,1021.3,68.8,3.4,72.2,6.3,3,,2015-11-19T07:15:58,2015-11-19T16:25:41,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KSEA,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-20,32.6,23.7,27.5,27,17.7,22.5,23.3,83.9,0,0,0,,0,2.2,25.3,8,1.2,1032.9,19.6,8.1,91.1,7.9,4,,2015-11-20T07:17:24,2015-11-20T16:24:44,0.32,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-21,31.8,23,26.6,27,16.4,20.8,20.6,78,0,0,0,,0,2.2,23.9,8.8,6.2,1029.8,1.7,9.9,87.9,7.7,4,,2015-11-21T07:18:49,2015-11-21T16:23:49,0.36,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-22,34.1,24.5,27.9,29,17,21.9,21.1,75.7,0,0,0,"rain,snow",0.5,2.3,19.5,7.7,21.7,1021.4,2.1,9.8,84.4,7.2,4,,2015-11-22T07:20:14,2015-11-22T16:22:56,0.39,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-23,37.1,24.4,29.8,35.9,17.8,26.5,25.1,82.7,0.103,100,33.33,"rain,snow",0.6,3,17.7,5.5,98.7,1011.4,59.5,7.5,57.4,4.9,3,,2015-11-23T07:21:38,2015-11-23T16:22:06,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-24,43.3,28.7,31.8,43.3,24.2,29.2,28,85.7,0.16,100,45.83,"rain,snow",0.2,3.4,31.6,7.9,346.3,1010.3,73.5,3.1,42.8,3.7,2,,2015-11-24T07:23:01,2015-11-24T16:21:19,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-25,31.4,21.9,26,31.4,16,23.3,18.8,74.4,0.006,100,4.17,snow,0,3.5,48.3,5.2,5.8,1024.2,17.6,8.8,86.1,7.4,4,,2015-11-25T07:24:23,2015-11-25T16:20:34,0.5,Snow,Clear conditions throughout the day with afternoon snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-26,32.4,20.6,25,32.2,13.3,20.8,16.2,69.1,0,0,0,,0,3.4,25.3,6.4,5.7,1031.8,0.2,9.9,84.4,7.2,4,,2015-11-26T07:25:43,2015-11-26T16:19:52,0.53,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-27,32.4,19.4,23.3,32.4,12.4,17.3,14.7,70,0,0,0,,0,3.3,23.3,6.6,15.7,1031,0.1,9.8,83.3,7.1,4,,2015-11-27T07:27:03,2015-11-27T16:19:12,0.56,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-28,29,17.4,21.8,28.8,9.3,15.2,14.8,74.9,0,0,0,"rain,snow",0.3,3.2,21.9,6.7,37.4,1027.8,0.6,9.8,83.8,7.2,4,,2015-11-28T07:28:22,2015-11-28T16:18:35,0.59,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-29,22,11.8,17.9,16.1,0.9,10.2,13.6,83.1,0,0,0,snow,0.3,3.5,21,8.1,63.2,1025.2,38.3,6.3,84.1,7.3,4,,2015-11-29T07:29:39,2015-11-29T16:18:00,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-11-30,29,10.7,14.8,29,-1.4,5.7,10.8,83.8,0.001,100,4.17,"rain,snow",1.9,4.3,19.2,8.5,83.6,1023.4,95.6,3.6,77.5,6.6,3,,2015-11-30T07:30:55,2015-11-30T16:17:28,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-12-01,51.3,16.3,23.1,51.3,6.6,15.1,17.2,78.8,0.206,100,25,"rain,snow",1.5,6.6,28.2,9.3,95.3,1023.3,94.5,5.1,52.1,4.4,3,,2015-12-01T07:32:09,2015-12-01T16:16:59,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2015-12-02,51.6,41,46.4,51.6,36,44.2,37.7,73.3,0.083,100,20.83,rain,0,7.5,31.8,16.9,123.2,1015.2,96.6,9.4,43.3,3.7,2,,2015-12-02T07:33:22,2015-12-02T16:16:33,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-03,56,47.7,50.8,56,41.9,48.4,42.9,75.1,0.483,100,58.33,rain,0,8,38.7,15.6,126.9,1000.6,99.1,9.4,16.9,1.5,1,,2015-12-03T07:34:34,2015-12-03T16:16:09,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-04,51.9,44.5,47.7,51.9,39.8,44.7,41.3,78.4,0.06,100,12.5,rain,0,10.6,22.8,13.3,163.7,1015.3,84.4,9.8,26.8,2.4,1,,2015-12-04T07:35:43,2015-12-04T16:15:49,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-05,48.9,44,46,47.4,40.3,43.5,40,79.8,0.575,100,58.33,rain,0,17.5,32.4,9.1,123.4,1014.1,88.5,9.1,7.6,0.7,0,,2015-12-05T07:36:52,2015-12-05T16:15:31,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-06,56.7,46.5,50.9,56.7,42.5,49.7,43.8,77.6,0.441,100,79.17,rain,0,19.1,38.7,15.9,152.5,1010.8,96,9.5,33.2,2.9,2,,2015-12-06T07:37:58,2015-12-06T16:15:16,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-07,53.3,47.7,49.4,53.3,44.7,48.5,45.3,86.9,0.991,100,62.5,rain,0,18.8,31.5,15.1,146.2,1008.1,98.1,7.1,6.1,0.5,0,,2015-12-07T07:39:03,2015-12-07T16:15:03,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-08,60.8,50.7,55.5,60.8,50.7,55.5,53,91.4,1.742,100,100,rain,0,13.7,52.8,17,161.9,1005.5,100,7,5.3,0.4,0,,2015-12-08T07:40:05,2015-12-08T16:14:54,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-09,55.8,45.9,51.1,55.8,43,50.6,44.9,79.5,0.623,100,50,rain,0,13.7,33.3,17.6,178,1005.4,67.2,9,25.7,2.1,1,,2015-12-09T07:41:06,2015-12-09T16:14:48,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-10,53.8,44.5,48.9,53.8,38.4,45.7,40.8,74.3,0.37,100,50,rain,0,15.8,47.2,20.2,149.4,992.9,85,9.4,17.7,1.7,1,,2015-12-10T07:42:05,2015-12-10T16:14:44,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-11,49.3,40.8,45.1,46.1,40.8,43.5,40.6,84.3,0.005,100,4.17,rain,0,17.2,20.4,8.3,346.8,1003.5,88.8,9.9,37.1,3.3,2,,2015-12-11T07:43:01,2015-12-11T16:14:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-12,48.7,42.6,45.2,43.5,39.1,41.3,41.8,88,0.525,100,62.5,rain,0,23.8,32.6,17.3,158.7,1003.6,97.2,8.7,11.7,0.9,1,,2015-12-12T07:43:56,2015-12-12T16:14:45,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-13,47.5,43.3,45.7,46.3,37.1,40.9,40.6,82.5,0.093,100,45.83,rain,0,32.4,32.8,21.1,166.3,1003.2,95.1,9.7,28.1,2.4,2,,2015-12-13T07:44:48,2015-12-13T16:14:51,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-14,46.5,35.7,41.8,46.5,34.1,40.7,36.9,83,0,0,0,rain,0.1,32.6,18.1,7.1,93.3,1020.5,77.3,9.9,55.1,4.8,3,,2015-12-14T07:45:38,2015-12-14T16:14:58,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-15,44.5,34.3,39.2,44.5,28.6,35.8,35.4,86.6,0.003,100,4.17,"rain,snow",0.1,32.6,22.8,8.8,149.5,1025.8,88.3,7.5,34.2,2.9,2,,2015-12-15T07:46:25,2015-12-15T16:15:09,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-16,43.7,36.6,40.7,43.7,32,39.8,36,83.3,0.195,100,33.33,rain,4.4,34.7,27.5,6,38.3,1022.7,64.9,9.2,52.7,4.6,3,,2015-12-16T07:47:11,2015-12-16T16:15:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-17,44.8,38.3,40.9,41,32.4,35.7,33.8,76.2,0.711,100,66.67,rain,1.8,45,36,17.1,106,1008.3,97.7,7.6,7.2,0.6,0,,2015-12-17T07:47:53,2015-12-17T16:15:40,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-18,48.4,41.4,44.7,45.8,36.2,40.4,37.5,76,0.601,100,66.67,rain,0,51.5,56.1,16,152.6,1006.6,94.9,9,31.7,2.9,2,,2015-12-18T07:48:34,2015-12-18T16:15:59,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-19,47.7,38.2,42.9,43.5,32.8,38.9,36,76.9,0.017,100,4.17,rain,0.5,52.3,20.8,11.2,145.9,1012.1,94.2,9.8,51.6,4.4,3,,2015-12-19T07:49:11,2015-12-19T16:16:21,0.3,"Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-20,46.8,42.3,44.3,42.7,35.9,38.9,36.8,74.8,0.111,100,50,rain,0,61.7,30.9,17.1,161.7,1007.1,93.4,9.7,37.1,3.1,2,,2015-12-20T07:49:46,2015-12-20T16:16:47,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-21,42.6,37.1,40.6,40.5,29.7,36.2,36.3,85.2,0.873,100,83.33,rain,0.4,71.6,34.2,10.8,95.5,996.6,99.9,8.4,10.6,0.7,1,,2015-12-21T07:50:19,2015-12-21T16:17:14,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-22,45.9,38.2,42,41.4,31.4,37.2,36.6,81.5,0.156,100,16.67,rain,1.9,75.7,27.5,15.6,166.1,999.7,96.1,9.7,50,4.4,3,,2015-12-22T07:50:49,2015-12-22T16:17:45,0.41,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-23,42.1,38.9,40.4,36.1,30.2,33.1,36.3,85.4,0.121,100,50,rain,0.4,84.2,31.5,17.2,171.3,1000,99.3,9.8,30.4,2.8,2,,2015-12-23T07:51:16,2015-12-23T16:18:18,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-24,42.9,37.3,40.2,41.6,31,36,36.3,86.1,0.135,100,37.5,rain,0.7,85.2,25.1,13.2,177.5,1005.9,96.8,9.3,33.2,2.9,2,,2015-12-24T07:51:41,2015-12-24T16:18:54,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-25,40.1,35.8,38,38.9,33.3,36.2,36.4,93.7,0.192,100,54.17,rain,0.7,82.8,13.9,5.3,120.7,1024,97.8,8.2,36.4,3.1,2,,2015-12-25T07:52:02,2015-12-25T16:19:33,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-26,40.5,33,37,40.5,30.6,35.6,31.6,81.7,0,0,0,,0,79.8,22.6,6.8,114.9,1032.5,91.5,8.6,40.8,3.7,2,,2015-12-26T07:52:21,2015-12-26T16:20:14,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-27,40.8,36.2,38.1,40.1,31.7,36,31.6,78.2,0.263,100,50,rain,1.2,78.2,24.2,7.3,104.6,1019.5,98.3,9.3,16.3,1.4,1,,2015-12-27T07:52:37,2015-12-27T16:20:58,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-28,41.2,36,38.6,41.2,32.1,38,36.5,92.1,0.03,100,20.83,rain,0.6,75.6,13.9,5,74.8,1020.2,99.9,9.1,41.1,3.6,2,,2015-12-28T07:52:51,2015-12-28T16:21:44,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-29,44.8,32.5,38.8,40.9,32.5,37,35.2,87.4,0,0,0,,0,73.7,17.7,7.2,360,1021.6,76.6,9.2,61.7,5.3,3,,2015-12-29T07:53:01,2015-12-29T16:22:33,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-30,42.4,28.7,33.7,38.9,28.7,32.6,26.6,76.8,0,0,0,,0,72,24.2,7.3,358.1,1029.8,6,9.8,73.7,6.4,3,,2015-12-30T07:53:09,2015-12-30T16:23:24,0.67,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-12-31,42.9,25.9,33.3,39.1,25,31.8,22.6,67.3,0,0,0,,0,71,35.1,7.8,28.4,1034.2,0,9.9,72.5,6,3,,2015-12-31T07:53:13,2015-12-31T16:24:18,0.7,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-01,44.3,25.5,32.2,43.1,25.5,31.8,24,73.4,0,0,0,,0,69.4,35.1,5.6,350.2,1029.3,0.5,9.1,74.9,6.4,3,,2016-01-01T07:53:15,2016-01-01T16:25:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-02,39.6,24.8,31.9,39.6,20.3,29.3,23.2,73.9,0,0,0,"rain,snow",0.9,68.5,37.8,10.5,85.1,1022.8,4.6,8,74.8,6.4,3,,2016-01-02T07:53:15,2016-01-02T16:26:11,0.77,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-03,41.1,32.1,36.8,37.8,28.4,32.8,24,62.3,0.008,100,8.33,"rain,snow",1.5,69.8,36.2,14.1,63.6,1015.5,59.3,9.6,38.6,3.4,2,,2016-01-03T07:53:11,2016-01-03T16:27:12,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-04,38,36,37.5,37.4,31.7,34.1,35,90.6,0.115,100,45.83,rain,1.7,70.8,26.4,8.9,348,1007.6,100,5.8,24.1,2,1,,2016-01-04T07:53:04,2016-01-04T16:28:14,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-05,43.1,37.1,40.4,42.8,30.5,37.4,37.2,88.4,0.066,100,37.5,rain,0,69.5,28,11.4,340.6,1002.1,99,7.5,24.2,2,1,,2016-01-05T07:52:55,2016-01-05T16:29:18,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-06,51.2,37.1,42.3,51.2,36.4,41.3,38.6,87.2,0,0,0,,0,67.9,26.2,6.3,342.3,1003.9,35.9,9.6,54.5,4.7,2,,2016-01-06T07:52:42,2016-01-06T16:30:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-07,44.3,33.8,39.8,43.6,30.2,39.1,37.6,92,0,0,0,,0,66.6,18.1,4.6,19.8,1013.5,94,6.6,57.3,5.2,3,,2016-01-07T07:52:27,2016-01-07T16:31:33,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-08,46.9,34,40,46.9,31.1,39.4,37.7,91.6,0,0,0,,0,65.6,19.9,4.7,107.1,1017.7,63.3,5.6,70.7,6.1,3,,2016-01-08T07:52:09,2016-01-08T16:32:43,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2016-01-09,46,31.4,37.9,46,27.3,37.1,34.9,89.6,0,0,0,,0,64.3,23,5.1,92.7,1019.9,81.5,5.7,67.5,5.7,3,,2016-01-09T07:51:49,2016-01-09T16:33:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
