name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",2019-11-11,44.3,33.9,37.8,42,31.1,35.2,31,76.8,0,0,0,,0,0,26.8,5.8,359.3,1027.2,29.4,9.5,3,0,0,,2019-11-11T07:04:13,2019-11-11T16:34:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-12,43.4,37,40,43.4,33.1,37.9,36,85.6,0.233,100,45.83,rain,0,0,30,5.8,91.8,1020.1,93.1,4.2,9.7,0.7,1,,2019-11-12T07:05:43,2019-11-12T16:33:22,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SNO30,KSEA,KSMP,MPSW1,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-13,44.5,35.9,40.6,43.4,31.8,38.4,37.9,90.2,0.017,100,4.17,rain,0,0,26.8,5.4,0.6,1020.7,83.5,2,4.6,0.1,0,,2019-11-13T07:07:12,2019-11-13T16:32:09,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SNO30,KSEA,KSMP,MPSW1,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-14,37.1,34.8,35.8,36.6,30.6,32.1,33.3,90.7,0,0,0,,0,0,25.9,6.5,12.3,1019.3,91.5,0.9,38.3,3.2,2,,2019-11-14T07:08:42,2019-11-14T16:30:59,0.58,Overcast,Cloudy skies throughout the day.,fog,"SNO30,KSEA,KSMP,KBFI,E7771,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-15,55.1,35,41.3,55.1,29.8,37.6,38.6,90.2,0.636,100,58.33,"rain,snow",0,0,28.1,11.7,215.3,1019.6,84,4.5,8.3,0.7,0,,2019-11-15T07:10:10,2019-11-15T16:29:51,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KSEA,SNO30,KSMP,MPSW1,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-16,52.3,37.6,41.2,52.3,35.8,40.8,38.3,89.5,0.267,100,37.5,rain,0,0,19.7,7.4,31.8,1025.7,87.7,4.8,1,0,0,,2019-11-16T07:11:39,2019-11-16T16:28:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-17,50.1,42.4,46.2,50.1,39,44.2,43.4,89.7,0.471,100,62.5,rain,0,0,40.3,11.2,252.8,1020.8,81.9,5.7,1,0,0,,2019-11-17T07:13:07,2019-11-17T16:27:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-18,43.1,37.8,40,43.1,34.5,38.2,35.8,85.5,0.315,100,45.83,rain,0,0,30.4,5.7,46.4,1012.7,74.6,5.5,1.1,0,0,,2019-11-18T07:14:34,2019-11-18T16:26:39,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-19,50,36,38.8,47.9,31.5,35.6,36.5,91.1,0.293,100,50,rain,0.1,0.1,20.7,5.8,346.4,1009.8,82.4,2.1,0.7,0,0,,2019-11-19T07:16:01,2019-11-19T16:25:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-20,46.9,32.3,35.4,42.9,26,33.1,29.3,79.3,0,0,0,,0,0,23.5,8.3,3,1019.9,29.7,7.5,0.8,0,0,,2019-11-20T07:17:27,2019-11-20T16:24:42,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-21,38.2,29.2,32.3,33.7,22.7,28.3,23.1,68.5,0,0,0,,0,0,21.9,7.2,87.6,1017.9,5.7,9.4,0.6,0,0,,2019-11-21T07:18:53,2019-11-21T16:23:48,0.83,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,MPSW1,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-22,43.2,29.8,35.4,40.5,26.3,32.8,22.8,60.6,0,0,0,,0,0,11.4,6.3,152.7,1023.8,7.9,9.1,0.6,0,0,,2019-11-22T07:20:17,2019-11-22T16:22:55,0.87,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-23,40.5,32.4,37.6,38,27,33.3,28.5,70.7,0.02,100,8.33,rain,0.1,0,23,10.8,205.4,1024.4,58.5,7.2,0.7,0,0,,2019-11-23T07:21:41,2019-11-23T16:22:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-24,42.3,33.8,36.1,39.9,27.2,31,33.3,89.5,0.981,100,54.17,"rain,snow",1,0.4,37.8,9.6,207,1021.4,75.5,4.4,1,0,0,,2019-11-24T07:23:04,2019-11-24T16:21:18,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-25,44.1,28.5,31.6,44.1,24,26.7,28.8,89.3,0.641,100,66.67,"rain,snow",1.8,1.1,23,8.6,124.3,1018.1,90.6,1.9,1.1,0,0,,2019-11-25T07:24:26,2019-11-25T16:20:33,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-26,28.7,24.5,26.8,27.6,16.2,22.8,22.4,83.2,0.018,100,8.33,"rain,snow",0.1,0.8,43.6,8.9,28.3,1007.5,64,6.7,1.6,0,0,,2019-11-26T07:25:46,2019-11-26T16:19:51,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-27,28.6,22.7,24.6,26.1,14.1,18.2,18,76,0,0,0,"rain,snow",0.2,0.8,46.1,12.6,23.8,1000.8,47.9,9.5,1.5,0,0,,2019-11-27T07:27:06,2019-11-27T16:19:11,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-28,27,18.2,21.8,23.3,11.4,15.9,14.9,74.5,0,0,0,snow,0.1,0.9,29.5,8.6,11.8,1010.9,12.7,9.9,1.1,0,0,,2019-11-28T07:28:25,2019-11-28T16:18:34,0.07,Clear,Clear conditions throughout the day.,clear-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-29,28.8,13.9,20.4,28.8,7.4,17.2,13.1,73.9,0,0,0,,0,0.8,17.9,5,19.1,1011.4,0,9.9,2.1,0,0,,2019-11-29T07:29:42,2019-11-29T16:18:00,0.1,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-11-30,27.1,16.8,19.9,19.9,9,13.6,13.8,77,0,0,0,snow,0.2,0.8,41.6,7.3,20.8,1018.2,0.7,9.9,2,0,0,,2019-11-30T07:30:58,2019-11-30T16:17:28,0.13,Clear,Clear conditions throughout the day.,clear-day,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-01,26.8,20,24,25.5,12,17.9,19.3,81.7,0.082,100,29.17,snow,0.5,0.8,40.9,8.1,62.7,1016.3,78,6.2,2.8,0,0,,2019-12-01T07:32:12,2019-12-01T16:16:59,0.17,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-02,40.3,25.5,36.4,39.9,21.3,34.6,33.3,88.5,0.044,100,8.33,rain,0.3,0.7,15.2,5.3,352.5,1020.5,87.5,6,0.8,0,0,,2019-12-02T07:33:25,2019-12-02T16:16:32,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-03,43.2,38.9,41,42.4,34.4,39.2,37.1,85.8,0.036,100,8.33,rain,0,0.4,24.2,8.7,164,1019.2,87,9.2,1,0,0,,2019-12-03T07:34:36,2019-12-03T16:16:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-04,50,39.9,43.6,50,38.3,42.7,40.9,90.3,0.398,100,54.17,rain,0,0.2,14.8,7.3,176.2,1012.5,89.1,4.6,1.1,0,0,,2019-12-04T07:35:46,2019-12-04T16:15:48,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-05,39,34.8,36.4,39,29.9,34.7,34.2,91.8,0,0,0,,0,0.2,19.7,5.6,356.2,1017.1,94.5,1.3,1,0,0,,2019-12-05T07:36:54,2019-12-05T16:15:30,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-06,46.7,33.6,35,44,28.2,31.1,32.7,91.2,0.01,100,4.17,"rain,snow",0.2,0.2,23.7,6.2,41.3,1014.7,94.5,1.7,1,0,0,,2019-12-06T07:38:01,2019-12-06T16:15:15,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-07,39.5,33.8,36,39.5,30.5,35.2,33.8,91.6,0.278,100,45.83,"rain,snow",0.5,0.3,20.6,3.8,64.3,1008.4,88.5,3.4,1,0,0,,2019-12-07T07:39:05,2019-12-07T16:15:03,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-08,50.2,34.8,37.9,50.2,32,34.8,35.9,92.7,0.011,100,8.33,rain,0,0.2,15.9,7,333,1017.4,89.6,1.5,1,0,0,,2019-12-08T07:40:08,2019-12-08T16:14:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-09,37.1,30.6,33.1,35.4,26.2,31.1,30.4,89.6,0,0,0,,0,0.2,16.6,4.3,37.1,1023.5,36.4,7.7,1,0,0,,2019-12-09T07:41:09,2019-12-09T16:14:47,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-10,31.8,28.6,30,31.8,22.2,26.7,27.9,91.6,0.125,100,41.67,"rain,snow",0.6,0.4,17.2,6.1,99.5,1021.3,95.6,2.5,2.8,0,0,,2019-12-10T07:42:07,2019-12-10T16:14:44,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-11,35.5,28.6,32.8,35.5,22.1,30.3,30.8,92.3,0.499,100,62.5,"rain,snow",2.3,1.9,40.9,6.1,108.6,1015.5,89.5,2.4,1.8,0,0,,2019-12-11T07:43:04,2019-12-11T16:14:43,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-12,49.3,29.7,37.8,47.7,27.4,33.9,34.4,87.9,1.024,100,79.17,"rain,snow",1.8,4.6,30,10.3,197.7,1013,74.4,4.9,0.8,0,0,,2019-12-12T07:43:58,2019-12-12T16:14:46,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-13,48.3,32.3,33.9,45.8,26.8,30.6,31.5,91,0.972,100,91.67,"rain,snow",1.5,4.8,23.9,6.8,197.3,1017.2,90.5,1.9,1,0,0,,2019-12-13T07:44:50,2019-12-13T16:14:51,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-14,33.4,31.2,32.1,33.4,26.6,30.4,29.6,90.4,0.437,100,70.83,"rain,snow",0.4,4.7,13.6,5.1,110.9,1014.6,92.4,1.6,0.5,0,0,,2019-12-14T07:45:40,2019-12-14T16:14:59,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-15,43.2,30.1,36.9,41.5,24.1,34.4,33.2,86.4,0.089,100,41.67,"rain,snow",0.2,4.8,16.1,5.8,127.7,1021.8,66,6.6,0.3,0,0,,2019-12-15T07:46:28,2019-12-15T16:15:10,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,ESS38,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-16,44.7,25.1,34.6,41.2,19.9,31,30.1,83.6,0,0,0,rain,3,6.5,20.1,6.9,130.2,1027.6,82.9,7.5,0.5,0,0,,2019-12-16T07:47:13,2019-12-16T16:15:23,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-17,27.8,22.1,24.9,27.6,15.8,19.9,21.6,87,0,0,0,,0,6.7,23.3,6.2,82.3,1023.1,75.6,5.1,1,0,0,,2019-12-17T07:47:56,2019-12-17T16:15:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-18,41.4,23.2,26.6,41,16,21.2,22.4,84.3,0.131,100,20.83,snow,4.1,6.2,23.3,6.3,136.1,1013.2,73.7,5.7,1.3,0,0,,2019-12-18T07:48:36,2019-12-18T16:16:00,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-19,33.8,25.3,28.6,31.8,20.5,24.9,25.6,88.5,0.715,100,62.5,"rain,snow",3.7,8,37.8,6.5,127.9,1009.1,83.1,2.7,1,0,0,,2019-12-19T07:49:13,2019-12-19T16:16:22,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-20,40.6,34.8,38.2,40.6,33.1,37.5,36.1,91.9,1.785,100,100,"rain,snow",3.4,5.3,29.8,4.8,62.3,1008.7,72.2,3.1,0.6,0,0,,2019-12-20T07:49:48,2019-12-20T16:16:47,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-21,38,33.5,35.5,38,29,33.6,33.3,91.5,0.443,100,75,"rain,snow",0.8,4.5,24.2,5.2,357.3,1008,89.6,1.9,1.1,0,0,,2019-12-21T07:50:21,2019-12-21T16:17:15,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,FTAW1,KRNT,72781524237"
"47.4219,-121.4217",2019-12-22,34.6,32,33.6,34.5,29.2,32,30.5,88,0.036,100,20.83,"rain,snow",0.1,4.6,16.6,5.3,357.3,1007.6,86.1,7.4,0.3,0,0,,2019-12-22T07:50:51,2019-12-22T16:17:46,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-23,43.1,28.3,32.4,43.1,24.6,29.4,29,87,0.112,100,50,"rain,snow",5.6,7.3,13.9,5.6,135.8,1012.8,87.4,3.4,0.8,0,0,,2019-12-23T07:51:18,2019-12-23T16:18:19,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-24,30.3,25.2,27.8,30.3,22.5,27.3,23.8,84.6,0,0,0,,0,6,11,4.3,339,1009.8,45.9,9,0.5,0,0,,2019-12-24T07:51:42,2019-12-24T16:18:55,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-25,28.3,23.2,26,24.9,18.8,21.4,22.5,86.7,0,0,0,snow,0.3,4.4,14.5,5.5,10.6,1014.5,75,6.6,2.1,0,0,,2019-12-25T07:52:04,2019-12-25T16:19:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-26,28.2,20.4,23.9,25.8,13.6,19,20.6,86.9,0.011,100,4.17,snow,5.1,7.7,21.3,5.7,135.8,1020.3,77.7,7.7,2,0,0,,2019-12-26T07:52:23,2019-12-26T16:20:15,0.02,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-27,32.6,25.8,30.1,32.2,21.4,26.6,27.5,89.9,0.501,100,83.33,"rain,snow",0.6,7,19.2,8.1,283.7,1019.9,94.2,1.9,0.7,0,0,,2019-12-27T07:52:39,2019-12-27T16:20:59,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-28,32.4,28.3,30.5,32.4,23.5,27.2,26.9,86.4,0,0,0,"rain,snow",0.1,5.5,13.2,5.2,76.7,1022.7,91,2.4,2.8,0,0,,2019-12-28T07:52:52,2019-12-28T16:21:45,0.08,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-29,29.2,26.4,27.9,29.2,20.1,22.4,23.6,83.9,0,0,0,"rain,snow",0.2,5.4,21.9,6.6,71.7,1020.6,93.9,1.7,2.6,0,0,,2019-12-29T07:53:02,2019-12-29T16:22:34,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-30,36,27.3,31.6,36,21.6,29,27.9,86.2,0.001,100,4.17,snow,5.2,8.5,23,5.2,92.6,1026.6,93.6,3.9,1.3,0,0,,2019-12-30T07:53:10,2019-12-30T16:23:25,0.15,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2019-12-31,43.6,34.8,39.7,39,29.6,34.8,37,89.8,2.588,100,95.83,"rain,snow",0.3,6.7,33.9,20.3,213.5,1012.4,92.1,3,1.3,0,0,,2019-12-31T07:53:15,2019-12-31T16:24:19,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2020-01-01,42.6,33.7,37.7,35.4,26.6,30.6,35.2,90.4,3.499,100,100,"rain,snow",1,5,34.8,14.9,248.9,1007.3,96.6,2.2,1.4,0,0,,2020-01-01T07:53:17,2020-01-01T16:25:15,0.21,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2020-01-02,37,30,31.3,31.8,20.5,26.9,28,87.4,0.319,100,50,"rain,snow",5.7,8.4,34.4,14.1,229.8,1017.1,81.8,5.3,1.1,0,0,,2020-01-02T07:53:16,2020-01-02T16:26:13,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2020-01-03,49.3,38.4,43.7,49.3,33.3,41.2,31.9,65.9,0.223,100,33.33,rain,0.3,6.8,31.1,10.4,222,1012.8,42,7.7,1.6,0,0,,2020-01-03T07:53:12,2020-01-03T16:27:13,0.28,"Rain, Partially cloudy",Clearing in the afternoon with rain or snow.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2020-01-04,41.7,29.9,32,34.3,19.3,25.6,28.4,86.3,0.914,100,66.67,"rain,snow",1.7,6.5,34.9,14.9,214.1,1020.5,74.8,4.9,1.7,0,0,,2020-01-04T07:53:05,2020-01-04T16:28:15,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"SNO30,KSEA,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
"47.4219,-121.4217",2020-01-05,32.3,28.9,30.6,31.6,20.9,25.7,27,86.2,0.667,100,66.67,"rain,snow",1.3,8.1,36.5,12.7,218.7,1024.1,86.3,4.5,1.9,0,0,,2020-01-05T07:52:56,2020-01-05T16:29:20,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,SNO30,KSMP,KBFI,ESS38,72793494248,KRNT,72781524237"
